"STRAIN" "CHROM" "START_BIN" "END_BIN" "window_ID" "div_class" "div_id" "cluster" "cluster_start" "cluster_size" "cluster_end" "freq" "mwf" "freq_bin"
"530" "JU1341" "I" 6687000 6688000 "I 6687000 6688000" "Divergent" "Count" TRUE 6687000 2000 6689000 0.0540540540540541 0.0540540540540541 "Common"
"531" "JU1341" "I" 6688000 6689000 "I 6688000 6689000" "Divergent" "Count" TRUE 6687000 2000 6689000 0.0540540540540541 0.0540540540540541 "Common"
"532" "JU1341" "II" 863000 864000 "II 863000 864000" "Divergent" "Count" TRUE 863000 3000 866000 0.108108108108108 0.108108108108108 "Common"
"533" "JU1341" "II" 864000 865000 "II 864000 865000" "Divergent" "TwoFlank" TRUE 863000 3000 866000 0.108108108108108 0.108108108108108 "Common"
"534" "JU1341" "II" 865000 866000 "II 865000 866000" "Divergent" "Count" TRUE 863000 3000 866000 0.108108108108108 0.108108108108108 "Common"
"535" "JU1341" "II" 3097000 3098000 "II 3097000 3098000" "Divergent" "Count" TRUE 3097000 3000 3100000 0.027027027027027 0.027027027027027 "Intermediate"
"536" "JU1341" "II" 3098000 3099000 "II 3098000 3099000" "Divergent" "TwoFlank" TRUE 3097000 3000 3100000 0.027027027027027 0.027027027027027 "Intermediate"
"537" "JU1341" "II" 3099000 3100000 "II 3099000 3100000" "Divergent" "Count" TRUE 3097000 3000 3100000 0.027027027027027 0.027027027027027 "Intermediate"
"538" "JU1341" "II" 12027000 12028000 "II 12027000 12028000" "Divergent" "Count" TRUE 12027000 3000 12030000 0.0540540540540541 0.0540540540540541 "Common"
"539" "JU1341" "II" 12028000 12029000 "II 12028000 12029000" "Divergent" "TwoFlank" TRUE 12027000 3000 12030000 0.0540540540540541 0.0540540540540541 "Common"
"540" "JU1341" "II" 12029000 12030000 "II 12029000 12030000" "Divergent" "Count" TRUE 12027000 3000 12030000 0.0540540540540541 0.0540540540540541 "Common"
"541" "JU1341" "III" 1117000 1118000 "III 1117000 1118000" "Divergent" "Count" TRUE 1117000 2000 1119000 0.0810810810810811 0.0810810810810811 "Common"
"542" "JU1341" "III" 1118000 1119000 "III 1118000 1119000" "Divergent" "Count" TRUE 1117000 2000 1119000 0.0540540540540541 0.0540540540540541 "Common"
"543" "JU1341" "III" 11589000 11590000 "III 11589000 11590000" "Divergent" "Count" TRUE 11589000 2000 11591000 0.027027027027027 0.027027027027027 "Intermediate"
"544" "JU1341" "III" 11590000 11591000 "III 11590000 11591000" "Divergent" "Count" TRUE 11589000 2000 11591000 0.0540540540540541 0.0540540540540541 "Common"
"545" "JU1341" "III" 11883000 11884000 "III 11883000 11884000" "Divergent" "Count" TRUE 11883000 2000 11885000 0.0540540540540541 0.0540540540540541 "Common"
"546" "JU1341" "III" 11884000 11885000 "III 11884000 11885000" "Divergent" "Count" TRUE 11883000 2000 11885000 0.0540540540540541 0.0540540540540541 "Common"
"547" "JU1341" "III" 12642000 12643000 "III 12642000 12643000" "Divergent" "Count" TRUE 12642000 3000 12645000 0.0540540540540541 0.0540540540540541 "Common"
"548" "JU1341" "III" 12643000 12644000 "III 12643000 12644000" "Divergent" "TwoFlank" TRUE 12642000 3000 12645000 0.0540540540540541 0.0540540540540541 "Common"
"549" "JU1341" "III" 12644000 12645000 "III 12644000 12645000" "Divergent" "Count" TRUE 12642000 3000 12645000 0.0540540540540541 0.0540540540540541 "Common"
"550" "JU1341" "III" 12911000 12912000 "III 12911000 12912000" "Divergent" "Count" TRUE 12911000 2000 12913000 0.027027027027027 0.027027027027027 "Intermediate"
"551" "JU1341" "III" 12912000 12913000 "III 12912000 12913000" "Divergent" "Count" TRUE 12911000 2000 12913000 0.0540540540540541 0.0540540540540541 "Common"
"552" "JU1341" "III" 12953000 12954000 "III 12953000 12954000" "Divergent" "Count" TRUE 12953000 2000 12955000 0.0540540540540541 0.0540540540540541 "Common"
"553" "JU1341" "III" 12954000 12955000 "III 12954000 12955000" "Divergent" "Count" TRUE 12953000 2000 12955000 0.0540540540540541 0.0540540540540541 "Common"
"554" "JU1341" "III" 13269000 13270000 "III 13269000 13270000" "Divergent" "Count" TRUE 13269000 2000 13271000 0.027027027027027 0.027027027027027 "Intermediate"
"555" "JU1341" "III" 13270000 13271000 "III 13270000 13271000" "Divergent" "Count" TRUE 13269000 2000 13271000 0.027027027027027 0.027027027027027 "Intermediate"
"556" "JU1341" "III" 13474000 13475000 "III 13474000 13475000" "Divergent" "Count" TRUE 13474000 3000 13477000 0.108108108108108 0.108108108108108 "Common"
"557" "JU1341" "III" 13475000 13476000 "III 13475000 13476000" "Divergent" "TwoFlank" TRUE 13474000 3000 13477000 0.0810810810810811 0.0810810810810811 "Common"
"558" "JU1341" "III" 13476000 13477000 "III 13476000 13477000" "Divergent" "Count" TRUE 13474000 3000 13477000 0.027027027027027 0.027027027027027 "Intermediate"
"559" "JU1341" "IV" 3601000 3602000 "IV 3601000 3602000" "Divergent" "Count" TRUE 3601000 2000 3603000 0.027027027027027 0.027027027027027 "Intermediate"
"560" "JU1341" "IV" 3602000 3603000 "IV 3602000 3603000" "Divergent" "Count" TRUE 3601000 2000 3603000 0.027027027027027 0.027027027027027 "Intermediate"
"561" "JU1341" "IV" 4192000 4193000 "IV 4192000 4193000" "Divergent" "Count" TRUE 4192000 6000 4198000 0.162162162162162 0.162162162162162 "Common"
"562" "JU1341" "IV" 4193000 4194000 "IV 4193000 4194000" "Divergent" "Count" TRUE 4192000 6000 4198000 0.189189189189189 0.189189189189189 "Common"
"563" "JU1341" "IV" 4194000 4195000 "IV 4194000 4195000" "Divergent" "Count" TRUE 4192000 6000 4198000 0.189189189189189 0.189189189189189 "Common"
"564" "JU1341" "IV" 4195000 4196000 "IV 4195000 4196000" "Divergent" "Count" TRUE 4192000 6000 4198000 0.189189189189189 0.189189189189189 "Common"
"565" "JU1341" "IV" 4196000 4197000 "IV 4196000 4197000" "Divergent" "TwoFlank" TRUE 4192000 6000 4198000 0.162162162162162 0.162162162162162 "Common"
"566" "JU1341" "IV" 4197000 4198000 "IV 4197000 4198000" "Divergent" "Count" TRUE 4192000 6000 4198000 0.135135135135135 0.135135135135135 "Common"
"567" "JU1341" "IV" 13344000 13345000 "IV 13344000 13345000" "Divergent" "Count" TRUE 13344000 3000 13347000 0.108108108108108 0.108108108108108 "Common"
"568" "JU1341" "IV" 13345000 13346000 "IV 13345000 13346000" "Divergent" "TwoFlank" TRUE 13344000 3000 13347000 0.0810810810810811 0.0810810810810811 "Common"
"569" "JU1341" "IV" 13346000 13347000 "IV 13346000 13347000" "Divergent" "Count" TRUE 13344000 3000 13347000 0.027027027027027 0.027027027027027 "Intermediate"
"570" "JU1341" "IV" 14194000 14195000 "IV 14194000 14195000" "Divergent" "Count" TRUE 14194000 3000 14197000 0.0540540540540541 0.0540540540540541 "Common"
"571" "JU1341" "IV" 14195000 14196000 "IV 14195000 14196000" "Divergent" "TwoFlank" TRUE 14194000 3000 14197000 0.0540540540540541 0.0540540540540541 "Common"
"572" "JU1341" "IV" 14196000 14197000 "IV 14196000 14197000" "Divergent" "Count" TRUE 14194000 3000 14197000 0.0540540540540541 0.0540540540540541 "Common"
"573" "JU1341" "IV" 16809000 16810000 "IV 16809000 16810000" "Divergent" "Count" TRUE 16809000 2000 16811000 0.135135135135135 0.135135135135135 "Common"
"574" "JU1341" "IV" 16810000 16811000 "IV 16810000 16811000" "Divergent" "Count" TRUE 16809000 2000 16811000 0.135135135135135 0.135135135135135 "Common"
"575" "JU1341" "IV" 16864000 16865000 "IV 16864000 16865000" "Divergent" "Count" TRUE 16864000 3000 16867000 0.027027027027027 0.027027027027027 "Intermediate"
"576" "JU1341" "IV" 16865000 16866000 "IV 16865000 16866000" "Divergent" "Count" TRUE 16864000 3000 16867000 0.108108108108108 0.108108108108108 "Common"
"577" "JU1341" "IV" 16866000 16867000 "IV 16866000 16867000" "Divergent" "Count" TRUE 16864000 3000 16867000 0.108108108108108 0.108108108108108 "Common"
"578" "JU1341" "IV" 17400000 17401000 "IV 17400000 17401000" "Divergent" "Count" TRUE 17400000 4000 17404000 0.027027027027027 0.027027027027027 "Intermediate"
"579" "JU1341" "IV" 17401000 17402000 "IV 17401000 17402000" "Divergent" "TwoFlank" TRUE 17400000 4000 17404000 0.027027027027027 0.027027027027027 "Intermediate"
"580" "JU1341" "IV" 17402000 17403000 "IV 17402000 17403000" "Divergent" "Count" TRUE 17400000 4000 17404000 0.0540540540540541 0.0540540540540541 "Common"
"581" "JU1341" "IV" 17403000 17404000 "IV 17403000 17404000" "Divergent" "Count" TRUE 17400000 4000 17404000 0.0540540540540541 0.0540540540540541 "Common"
"582" "JU1341" "V" 596000 597000 "V 596000 597000" "Divergent" "Count" TRUE 596000 2000 598000 0.027027027027027 0.027027027027027 "Intermediate"
"583" "JU1341" "V" 597000 598000 "V 597000 598000" "Divergent" "Count" TRUE 596000 2000 598000 0.027027027027027 0.027027027027027 "Intermediate"
"584" "JU1341" "V" 1534000 1535000 "V 1534000 1535000" "Divergent" "Count" TRUE 1534000 2000 1536000 0.0540540540540541 0.0540540540540541 "Common"
"585" "JU1341" "V" 1535000 1536000 "V 1535000 1536000" "Divergent" "Count" TRUE 1534000 2000 1536000 0.0540540540540541 0.0540540540540541 "Common"
"586" "JU1341" "V" 1612000 1613000 "V 1612000 1613000" "Divergent" "Count" TRUE 1612000 2000 1614000 0.0810810810810811 0.0810810810810811 "Common"
"587" "JU1341" "V" 1613000 1614000 "V 1613000 1614000" "Divergent" "Count" TRUE 1612000 2000 1614000 0.0810810810810811 0.0810810810810811 "Common"
"588" "JU1341" "V" 2411000 2412000 "V 2411000 2412000" "Divergent" "Count" TRUE 2411000 3000 2414000 0.027027027027027 0.027027027027027 "Intermediate"
"589" "JU1341" "V" 2412000 2413000 "V 2412000 2413000" "Divergent" "TwoFlank" TRUE 2411000 3000 2414000 0.027027027027027 0.027027027027027 "Intermediate"
"590" "JU1341" "V" 2413000 2414000 "V 2413000 2414000" "Divergent" "Count" TRUE 2411000 3000 2414000 0.027027027027027 0.027027027027027 "Intermediate"
"591" "JU1341" "V" 3007000 3008000 "V 3007000 3008000" "Divergent" "Count" TRUE 3007000 2000 3009000 0.027027027027027 0.027027027027027 "Intermediate"
"592" "JU1341" "V" 3008000 3009000 "V 3008000 3009000" "Divergent" "Count" TRUE 3007000 2000 3009000 0.027027027027027 0.027027027027027 "Intermediate"
"593" "JU1341" "V" 4629000 4630000 "V 4629000 4630000" "Divergent" "Count" TRUE 4629000 12000 4641000 0.0540540540540541 0.0540540540540541 "Common"
"594" "JU1341" "V" 4630000 4631000 "V 4630000 4631000" "Divergent" "Count" TRUE 4629000 12000 4641000 0.0540540540540541 0.0540540540540541 "Common"
"595" "JU1341" "V" 4631000 4632000 "V 4631000 4632000" "Divergent" "Count" TRUE 4629000 12000 4641000 0.0540540540540541 0.0540540540540541 "Common"
"596" "JU1341" "V" 4632000 4633000 "V 4632000 4633000" "Divergent" "Count" TRUE 4629000 12000 4641000 0.0540540540540541 0.0540540540540541 "Common"
"597" "JU1341" "V" 4633000 4634000 "V 4633000 4634000" "Divergent" "Count" TRUE 4629000 12000 4641000 0.027027027027027 0.027027027027027 "Intermediate"
"598" "JU1341" "V" 4634000 4635000 "V 4634000 4635000" "Divergent" "TwoFlank" TRUE 4629000 12000 4641000 0.027027027027027 0.027027027027027 "Intermediate"
"599" "JU1341" "V" 4635000 4636000 "V 4635000 4636000" "Divergent" "Count" TRUE 4629000 12000 4641000 0.0540540540540541 0.0540540540540541 "Common"
"600" "JU1341" "V" 4636000 4637000 "V 4636000 4637000" "Divergent" "Count" TRUE 4629000 12000 4641000 0.0540540540540541 0.0540540540540541 "Common"
"601" "JU1341" "V" 4637000 4638000 "V 4637000 4638000" "Divergent" "Count" TRUE 4629000 12000 4641000 0.0540540540540541 0.0540540540540541 "Common"
"602" "JU1341" "V" 4638000 4639000 "V 4638000 4639000" "Divergent" "TwoFlank" TRUE 4629000 12000 4641000 0.0540540540540541 0.0540540540540541 "Common"
"603" "JU1341" "V" 4639000 4640000 "V 4639000 4640000" "Divergent" "Count" TRUE 4629000 12000 4641000 0.0540540540540541 0.0540540540540541 "Common"
"604" "JU1341" "V" 4640000 4641000 "V 4640000 4641000" "Divergent" "Count" TRUE 4629000 12000 4641000 0.0540540540540541 0.0540540540540541 "Common"
"605" "JU1341" "V" 4643000 4644000 "V 4643000 4644000" "Divergent" "Count" TRUE 4643000 2000 4645000 0.0540540540540541 0.0540540540540541 "Common"
"606" "JU1341" "V" 4644000 4645000 "V 4644000 4645000" "Divergent" "Count" TRUE 4643000 2000 4645000 0.0540540540540541 0.0540540540540541 "Common"
"607" "JU1341" "V" 4662000 4663000 "V 4662000 4663000" "Divergent" "Count" TRUE 4662000 2000 4664000 0.243243243243243 0.243243243243243 "Common"
"608" "JU1341" "V" 4663000 4664000 "V 4663000 4664000" "Divergent" "Count" TRUE 4662000 2000 4664000 0.027027027027027 0.027027027027027 "Intermediate"
"609" "JU1341" "V" 4681000 4682000 "V 4681000 4682000" "Divergent" "Count" TRUE 4681000 3000 4684000 0.027027027027027 0.027027027027027 "Intermediate"
"610" "JU1341" "V" 4682000 4683000 "V 4682000 4683000" "Divergent" "TwoFlank" TRUE 4681000 3000 4684000 0.027027027027027 0.027027027027027 "Intermediate"
"611" "JU1341" "V" 4683000 4684000 "V 4683000 4684000" "Divergent" "Count" TRUE 4681000 3000 4684000 0.027027027027027 0.027027027027027 "Intermediate"
"612" "JU1341" "V" 5478000 5479000 "V 5478000 5479000" "Divergent" "Count" TRUE 5478000 3000 5481000 0.0540540540540541 0.0540540540540541 "Common"
"613" "JU1341" "V" 5479000 5480000 "V 5479000 5480000" "Divergent" "TwoFlank" TRUE 5478000 3000 5481000 0.0540540540540541 0.0540540540540541 "Common"
"614" "JU1341" "V" 5480000 5481000 "V 5480000 5481000" "Divergent" "Count" TRUE 5478000 3000 5481000 0.0540540540540541 0.0540540540540541 "Common"
"615" "JU1341" "V" 5523000 5524000 "V 5523000 5524000" "Divergent" "Count" TRUE 5523000 3000 5526000 0.108108108108108 0.108108108108108 "Common"
"616" "JU1341" "V" 5524000 5525000 "V 5524000 5525000" "Divergent" "Count" TRUE 5523000 3000 5526000 0.108108108108108 0.108108108108108 "Common"
"617" "JU1341" "V" 5525000 5526000 "V 5525000 5526000" "Divergent" "Count" TRUE 5523000 3000 5526000 0.108108108108108 0.108108108108108 "Common"
"618" "JU1341" "V" 5569000 5570000 "V 5569000 5570000" "Divergent" "Count" TRUE 5569000 3000 5572000 0.135135135135135 0.135135135135135 "Common"
"619" "JU1341" "V" 5570000 5571000 "V 5570000 5571000" "Divergent" "TwoFlank" TRUE 5569000 3000 5572000 0.0540540540540541 0.0540540540540541 "Common"
"620" "JU1341" "V" 5571000 5572000 "V 5571000 5572000" "Divergent" "Count" TRUE 5569000 3000 5572000 0.0540540540540541 0.0540540540540541 "Common"
"621" "JU1341" "V" 7387000 7388000 "V 7387000 7388000" "Divergent" "Count" TRUE 7387000 7000 7394000 0.0540540540540541 0.0540540540540541 "Common"
"622" "JU1341" "V" 7388000 7389000 "V 7388000 7389000" "Divergent" "Count" TRUE 7387000 7000 7394000 0.0540540540540541 0.0540540540540541 "Common"
"623" "JU1341" "V" 7389000 7390000 "V 7389000 7390000" "Divergent" "Count" TRUE 7387000 7000 7394000 0.0540540540540541 0.0540540540540541 "Common"
"624" "JU1341" "V" 7390000 7391000 "V 7390000 7391000" "Divergent" "Count" TRUE 7387000 7000 7394000 0.0540540540540541 0.0540540540540541 "Common"
"625" "JU1341" "V" 7391000 7392000 "V 7391000 7392000" "Divergent" "Count" TRUE 7387000 7000 7394000 0.0540540540540541 0.0540540540540541 "Common"
"626" "JU1341" "V" 7392000 7393000 "V 7392000 7393000" "Divergent" "Count" TRUE 7387000 7000 7394000 0.0540540540540541 0.0540540540540541 "Common"
"627" "JU1341" "V" 7393000 7394000 "V 7393000 7394000" "Divergent" "Count" TRUE 7387000 7000 7394000 0.0540540540540541 0.0540540540540541 "Common"
"628" "JU1341" "V" 12749000 12750000 "V 12749000 12750000" "Divergent" "Count" TRUE 12749000 3000 12752000 0.027027027027027 0.027027027027027 "Intermediate"
"629" "JU1341" "V" 12750000 12751000 "V 12750000 12751000" "Divergent" "TwoFlank" TRUE 12749000 3000 12752000 0.027027027027027 0.027027027027027 "Intermediate"
"630" "JU1341" "V" 12751000 12752000 "V 12751000 12752000" "Divergent" "Count" TRUE 12749000 3000 12752000 0.027027027027027 0.027027027027027 "Intermediate"
"631" "JU1341" "V" 15661000 15662000 "V 15661000 15662000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.459459459459459 0.459459459459459 "Common"
"632" "JU1341" "V" 15662000 15663000 "V 15662000 15663000" "Divergent" "TwoFlank" TRUE 15661000 13000 15674000 0.432432432432432 0.432432432432432 "Common"
"633" "JU1341" "V" 15663000 15664000 "V 15663000 15664000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.378378378378378 0.378378378378378 "Common"
"634" "JU1341" "V" 15664000 15665000 "V 15664000 15665000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.459459459459459 0.459459459459459 "Common"
"635" "JU1341" "V" 15665000 15666000 "V 15665000 15666000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.486486486486487 0.486486486486487 "Common"
"636" "JU1341" "V" 15666000 15667000 "V 15666000 15667000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.513513513513513 0.486486486486487 "Common"
"637" "JU1341" "V" 15667000 15668000 "V 15667000 15668000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.513513513513513 0.486486486486487 "Common"
"638" "JU1341" "V" 15668000 15669000 "V 15668000 15669000" "Divergent" "TwoFlank" TRUE 15661000 13000 15674000 0.459459459459459 0.459459459459459 "Common"
"639" "JU1341" "V" 15669000 15670000 "V 15669000 15670000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.459459459459459 0.459459459459459 "Common"
"640" "JU1341" "V" 15670000 15671000 "V 15670000 15671000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.486486486486487 0.486486486486487 "Common"
"641" "JU1341" "V" 15671000 15672000 "V 15671000 15672000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.351351351351351 0.351351351351351 "Common"
"642" "JU1341" "V" 15672000 15673000 "V 15672000 15673000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.378378378378378 0.378378378378378 "Common"
"643" "JU1341" "V" 15673000 15674000 "V 15673000 15674000" "Divergent" "Count" TRUE 15661000 13000 15674000 0.351351351351351 0.351351351351351 "Common"
"644" "JU1341" "V" 15746000 15747000 "V 15746000 15747000" "Divergent" "Count" TRUE 15746000 11000 15757000 0.027027027027027 0.027027027027027 "Intermediate"
"645" "JU1341" "V" 15747000 15748000 "V 15747000 15748000" "Divergent" "Count" TRUE 15746000 11000 15757000 0.027027027027027 0.027027027027027 "Intermediate"
"646" "JU1341" "V" 15748000 15749000 "V 15748000 15749000" "Divergent" "Count" TRUE 15746000 11000 15757000 0.027027027027027 0.027027027027027 "Intermediate"
"647" "JU1341" "V" 15749000 15750000 "V 15749000 15750000" "Divergent" "Count" TRUE 15746000 11000 15757000 0.027027027027027 0.027027027027027 "Intermediate"
"648" "JU1341" "V" 15750000 15751000 "V 15750000 15751000" "Divergent" "TwoFlank" TRUE 15746000 11000 15757000 0.027027027027027 0.027027027027027 "Intermediate"
"649" "JU1341" "V" 15751000 15752000 "V 15751000 15752000" "Divergent" "Count" TRUE 15746000 11000 15757000 0.027027027027027 0.027027027027027 "Intermediate"
"650" "JU1341" "V" 15752000 15753000 "V 15752000 15753000" "Divergent" "Count" TRUE 15746000 11000 15757000 0.027027027027027 0.027027027027027 "Intermediate"
"651" "JU1341" "V" 15753000 15754000 "V 15753000 15754000" "Divergent" "Count" TRUE 15746000 11000 15757000 0.027027027027027 0.027027027027027 "Intermediate"
"652" "JU1341" "V" 15754000 15755000 "V 15754000 15755000" "Divergent" "TwoFlank" TRUE 15746000 11000 15757000 0.027027027027027 0.027027027027027 "Intermediate"
"653" "JU1341" "V" 15755000 15756000 "V 15755000 15756000" "Divergent" "Count" TRUE 15746000 11000 15757000 0.027027027027027 0.027027027027027 "Intermediate"
"654" "JU1341" "V" 15756000 15757000 "V 15756000 15757000" "Divergent" "Count" TRUE 15746000 11000 15757000 0.027027027027027 0.027027027027027 "Intermediate"
"655" "JU1341" "V" 15760000 15761000 "V 15760000 15761000" "Divergent" "Count" TRUE 15760000 8000 15768000 0.027027027027027 0.027027027027027 "Intermediate"
"656" "JU1341" "V" 15761000 15762000 "V 15761000 15762000" "Divergent" "Count" TRUE 15760000 8000 15768000 0.027027027027027 0.027027027027027 "Intermediate"
"657" "JU1341" "V" 15762000 15763000 "V 15762000 15763000" "Divergent" "Count" TRUE 15760000 8000 15768000 0.027027027027027 0.027027027027027 "Intermediate"
"658" "JU1341" "V" 15763000 15764000 "V 15763000 15764000" "Divergent" "Count" TRUE 15760000 8000 15768000 0.027027027027027 0.027027027027027 "Intermediate"
"659" "JU1341" "V" 15764000 15765000 "V 15764000 15765000" "Divergent" "Count" TRUE 15760000 8000 15768000 0.027027027027027 0.027027027027027 "Intermediate"
"660" "JU1341" "V" 15765000 15766000 "V 15765000 15766000" "Divergent" "TwoFlank" TRUE 15760000 8000 15768000 0.027027027027027 0.027027027027027 "Intermediate"
"661" "JU1341" "V" 15766000 15767000 "V 15766000 15767000" "Divergent" "Count" TRUE 15760000 8000 15768000 0.027027027027027 0.027027027027027 "Intermediate"
"662" "JU1341" "V" 15767000 15768000 "V 15767000 15768000" "Divergent" "Count" TRUE 15760000 8000 15768000 0.027027027027027 0.027027027027027 "Intermediate"
"663" "JU1341" "V" 15772000 15773000 "V 15772000 15773000" "Divergent" "Count" TRUE 15772000 10000 15782000 0.027027027027027 0.027027027027027 "Intermediate"
"664" "JU1341" "V" 15773000 15774000 "V 15773000 15774000" "Divergent" "TwoFlank" TRUE 15772000 10000 15782000 0.027027027027027 0.027027027027027 "Intermediate"
"665" "JU1341" "V" 15774000 15775000 "V 15774000 15775000" "Divergent" "Count" TRUE 15772000 10000 15782000 0.027027027027027 0.027027027027027 "Intermediate"
"666" "JU1341" "V" 15775000 15776000 "V 15775000 15776000" "Divergent" "Count" TRUE 15772000 10000 15782000 0.027027027027027 0.027027027027027 "Intermediate"
"667" "JU1341" "V" 15776000 15777000 "V 15776000 15777000" "Divergent" "Count" TRUE 15772000 10000 15782000 0.027027027027027 0.027027027027027 "Intermediate"
"668" "JU1341" "V" 15777000 15778000 "V 15777000 15778000" "Divergent" "Count" TRUE 15772000 10000 15782000 0.027027027027027 0.027027027027027 "Intermediate"
"669" "JU1341" "V" 15778000 15779000 "V 15778000 15779000" "Divergent" "Count" TRUE 15772000 10000 15782000 0.027027027027027 0.027027027027027 "Intermediate"
"670" "JU1341" "V" 15779000 15780000 "V 15779000 15780000" "Divergent" "Count" TRUE 15772000 10000 15782000 0.027027027027027 0.027027027027027 "Intermediate"
"671" "JU1341" "V" 15780000 15781000 "V 15780000 15781000" "Divergent" "TwoFlank" TRUE 15772000 10000 15782000 0.027027027027027 0.027027027027027 "Intermediate"
"672" "JU1341" "V" 15781000 15782000 "V 15781000 15782000" "Divergent" "Count" TRUE 15772000 10000 15782000 0.027027027027027 0.027027027027027 "Intermediate"
"673" "JU1341" "V" 16039000 16040000 "V 16039000 16040000" "Divergent" "Count" TRUE 16039000 4000 16043000 0.0810810810810811 0.0810810810810811 "Common"
"674" "JU1341" "V" 16040000 16041000 "V 16040000 16041000" "Divergent" "Count" TRUE 16039000 4000 16043000 0.0810810810810811 0.0810810810810811 "Common"
"675" "JU1341" "V" 16041000 16042000 "V 16041000 16042000" "Divergent" "Count" TRUE 16039000 4000 16043000 0.0810810810810811 0.0810810810810811 "Common"
"676" "JU1341" "V" 16042000 16043000 "V 16042000 16043000" "Divergent" "Count" TRUE 16039000 4000 16043000 0.0810810810810811 0.0810810810810811 "Common"
"677" "JU1341" "V" 16047000 16048000 "V 16047000 16048000" "Divergent" "Count" TRUE 16047000 3000 16050000 0.0540540540540541 0.0540540540540541 "Common"
"678" "JU1341" "V" 16048000 16049000 "V 16048000 16049000" "Divergent" "Count" TRUE 16047000 3000 16050000 0.0540540540540541 0.0540540540540541 "Common"
"679" "JU1341" "V" 16049000 16050000 "V 16049000 16050000" "Divergent" "Count" TRUE 16047000 3000 16050000 0.0540540540540541 0.0540540540540541 "Common"
"680" "JU1341" "V" 16052000 16053000 "V 16052000 16053000" "Divergent" "Count" TRUE 16052000 3000 16055000 0.027027027027027 0.027027027027027 "Intermediate"
"681" "JU1341" "V" 16053000 16054000 "V 16053000 16054000" "Divergent" "TwoFlank" TRUE 16052000 3000 16055000 0.027027027027027 0.027027027027027 "Intermediate"
"682" "JU1341" "V" 16054000 16055000 "V 16054000 16055000" "Divergent" "Count" TRUE 16052000 3000 16055000 0.027027027027027 0.027027027027027 "Intermediate"
"683" "JU1341" "V" 16685000 16686000 "V 16685000 16686000" "Divergent" "Count" TRUE 16685000 3000 16688000 0.0810810810810811 0.0810810810810811 "Common"
"684" "JU1341" "V" 16686000 16687000 "V 16686000 16687000" "Divergent" "TwoFlank" TRUE 16685000 3000 16688000 0.027027027027027 0.027027027027027 "Intermediate"
"685" "JU1341" "V" 16687000 16688000 "V 16687000 16688000" "Divergent" "Count" TRUE 16685000 3000 16688000 0.027027027027027 0.027027027027027 "Intermediate"
"686" "JU1341" "V" 17129000 17130000 "V 17129000 17130000" "Divergent" "Count" TRUE 17129000 3000 17132000 0.135135135135135 0.135135135135135 "Common"
"687" "JU1341" "V" 17130000 17131000 "V 17130000 17131000" "Divergent" "TwoFlank" TRUE 17129000 3000 17132000 0.108108108108108 0.108108108108108 "Common"
"688" "JU1341" "V" 17131000 17132000 "V 17131000 17132000" "Divergent" "Count" TRUE 17129000 3000 17132000 0.108108108108108 0.108108108108108 "Common"
"689" "JU1341" "X" 965000 966000 "X 965000 966000" "Divergent" "Count" TRUE 965000 3000 968000 0.027027027027027 0.027027027027027 "Intermediate"
"690" "JU1341" "X" 966000 967000 "X 966000 967000" "Divergent" "TwoFlank" TRUE 965000 3000 968000 0.027027027027027 0.027027027027027 "Intermediate"
"691" "JU1341" "X" 967000 968000 "X 967000 968000" "Divergent" "Count" TRUE 965000 3000 968000 0.027027027027027 0.027027027027027 "Intermediate"
"692" "JU1341" "X" 1347000 1348000 "X 1347000 1348000" "Divergent" "Count" TRUE 1347000 2000 1349000 0.027027027027027 0.027027027027027 "Intermediate"
"693" "JU1341" "X" 1348000 1349000 "X 1348000 1349000" "Divergent" "Count" TRUE 1347000 2000 1349000 0.027027027027027 0.027027027027027 "Intermediate"
"694" "JU1341" "X" 1353000 1354000 "X 1353000 1354000" "Divergent" "Count" TRUE 1353000 2000 1355000 0.108108108108108 0.108108108108108 "Common"
"695" "JU1341" "X" 1354000 1355000 "X 1354000 1355000" "Divergent" "Count" TRUE 1353000 2000 1355000 0.0540540540540541 0.0540540540540541 "Common"
"696" "JU1341" "X" 1610000 1611000 "X 1610000 1611000" "Divergent" "Count" TRUE 1610000 3000 1613000 0.0810810810810811 0.0810810810810811 "Common"
"697" "JU1341" "X" 1611000 1612000 "X 1611000 1612000" "Divergent" "TwoFlank" TRUE 1610000 3000 1613000 0.0810810810810811 0.0810810810810811 "Common"
"698" "JU1341" "X" 1612000 1613000 "X 1612000 1613000" "Divergent" "Count" TRUE 1610000 3000 1613000 0.0810810810810811 0.0810810810810811 "Common"
"699" "JU1341" "X" 2231000 2232000 "X 2231000 2232000" "Divergent" "Count" TRUE 2231000 3000 2234000 0.027027027027027 0.027027027027027 "Intermediate"
