chr	start	stop
I	13519305	13519622
I	13519305	13519622
I	13519305	13519575
I	13519305	13519635
I	13519305	13519588
I	13520622	13520880
I	13520631	13520880
I	13520631	13520883
I	13522126	13523387
I	13522126	13523380
I	13522126	13523380
I	13522127	13523380
I	13522127	13523173
I	13522127	13523380
I	13522127	13523380
I	13522127	13523380
I	13522127	13523380
I	13522127	13523380
I	13522127	13522905
I	13522127	13523380
I	13522127	13523115
I	13522348	13523380
I	13522416	13525088
I	13524960	13532416
I	13525092	13525488
I	13529628	13530333
I	13529628	13530326
I	13532411	13532835
I	13532412	13533912
I	13532444	13533179
I	13533488	13533911
I	13533906	13541773
I	13533912	13542007
I	13538662	13539128
I	13541590	13546032
I	13545246	13546032
I	13545246	13555228
I	13552146	13552622
I	13552151	13552944
I	13552153	13552944
I	13552153	13552946
I	13552541	13552944
I	13552608	13552944
I	13554603	13555179
I	13554606	13554934
I	13554611	13555179
I	13555226	13577229
I	13558506	13559113
I	13562617	13563103
I	13577204	13591157
I	13580006	13580180
I	13580006	13580180
I	13580006	13580180
I	13583111	13583693
I	13583113	13583441
I	13583118	13583694
I	13584001	13584622
I	13584003	13584605
I	13590936	13601598
I	13594714	13595015
I	13594716	13594886
I	13595023	13597795
I	13599770	13600006
I	13599770	13600006
I	13599771	13600009
I	13600714	13601606
I	13600714	13600847
I	13600747	13601090
I	13600964	13601199
I	13601041	13601352
I	13601469	13606043
I	13606042	13611589
I	13609639	13610075
I	13609641	13610075
I	13609643	13610075
I	13609645	13610209
I	13609649	13610296
I	13609650	13610296
I	13609651	13610075
I	13609651	13611128
I	13609651	13610520
I	13609651	13610075
I	13610073	13610962
I	13610073	13611224
I	13610075	13611922
I	13610080	13611237
I	13610080	13611480
I	13610080	13611058
I	13610080	13611871
I	13610080	13612416
I	13610080	13611800
I	13610323	13613752
I	13610355	13613522
I	13610361	13610744
I	13610451	13612338
I	13610771	13611160
I	13611065	13612952
I	13611411	13612442
I	13611705	13612763
I	13612249	13612632
I	13613363	13614396
I	13614137	13630656
I	13614457	13615316
I	13614777	13615789
I	13614777	13615789
I	13614817	13615791
I	13614937	13615789
I	13614977	13615698
I	13615017	13615698
I	13615017	13615698
I	13615057	13615789
I	13615177	13615789
I	13615226	13615791
I	13624052	13624415
I	13630246	13640837
I	13640938	13650575
I	13650679	13661089
I	13659667	13660734
I	13660733	13661089
I	13660734	13661089
I	13660735	13661089
I	13661081	13665811
I	13666041	13672371
I	13667808	13668075
I	13672106	13677416
I	13672132	13672371
I	13677416	13678740
I	13678424	13694797
I	13689824	13689984
I	13694008	13695350
I	13694239	13695353
I	13694485	13695355
I	13694969	13695354
I	13695045	13719661
I	13713965	13714760
I	13715759	13717117
I	13716489	13717117
I	13719660	13735372
I	13726588	13726744
I	13728603	13728806
I	13728806	13728987
I	13728987	13729599
I	13728987	13729599
I	13728987	13729644
I	13728987	13729644
I	13728987	13730053
I	13729134	13729502
I	13729548	13729895
I	13729548	13729888
I	13729548	13729889
I	13729889	13730438
I	13729990	13730316
I	13731197	13731631
I	13731197	13731628
I	13735352	13738075
I	13737577	13738293
I	13737577	13738292
I	13737577	13738290
I	13737710	13738188
I	13738212	13740031
I	13738724	13738900
I	13741900	13742370
I	13741900	13742371
I	13741900	13742369
I	13742367	13768382
I	13748367	13749416
I	13748368	13749415
I	13748370	13749415
I	13748381	13749415
I	13748529	13749415
I	13748794	13749415
I	13748794	13749359
I	13768262	13773686
I	13773540	13779238
I	13779071	13784844
I	13784845	13800612
I	13788441	13788641
I	13788816	13788919
I	13795082	13795269
I	13795269	13795606
I	13795439	13795581
I	13796360	13797105
I	13797941	13798089
I	13798244	13798444
I	13798746	13799024
I	13799183	13799938
I	13800175	13800209
I	13800614	13800843
I	13800784	13819628
I	13800784	13801543
I	13800805	13801137
I	13800842	13801900
I	13801170	13801765
I	13807946	13808113
I	13808342	13808508
I	13819059	13822460
I	13819086	13819556
I	13820441	13820911
I	13822670	13832950
I	13825340	13825701
I	13825375	13825723
I	13825376	13825730
I	13830076	13830406
I	13830087	13830405
I	13833023	13842039
I	13838353	13839268
I	13839450	13840138
I	13841283	13841392
I	13841995	13858912
I	13843106	13843373
I	13843110	13843372
I	13843646	13843865
I	13852021	13852313
I	13854177	13854461
I	13854209	13854462
I	13858611	13864190
I	13864293	13867663
I	13867278	13867663
I	13867278	13867663
I	13867278	13867663
I	13867278	13867663
I	13867278	13867663
I	13867278	13867663
I	13867278	13867663
I	13867278	13884152
I	13873304	13874223
I	13873306	13873607
I	13873916	13874219
I	13874006	13874218
I	13876308	13876694
I	13877543	13878461
I	13877549	13877756
I	13877549	13877952
I	13877549	13878456
I	13877549	13878457
I	13878050	13878452
I	13878052	13878457
I	13878077	13878456
I	13884922	13889444
I	13884990	13889444
I	13887985	13888293
I	13888012	13888293
I	13888426	13888626
I	13888625	13888754
I	13888627	13889040
I	13888627	13889040
I	13889244	13892316
I	13889442	13890159
I	13889530	13892316
I	13890160	13890364
I	13890160	13890731
I	13890160	13890820
I	13890223	13890703
I	13890330	13890703
I	13890552	13890770
I	13892172	13892419
I	13892172	13892419
I	13892317	13892482
I	13892317	13894431
I	13892317	13894431
I	13893771	13894431
I	13893821	13894039
I	13893860	13894431
I	13893888	13894261
I	13893888	13894368
I	13894227	13915097
I	13894442	13894845
I	13894489	13894640
I	13895960	13896736
I	13903503	13903729
I	13913102	13913380
I	13913125	13913359
I	13914474	13914644
I	13914655	13915350
I	13915053	13915350
I	13915053	13915350
I	13915077	13915350
I	13915160	13915350
I	13915288	13929607
I	13920409	13920886
I	13924404	13925216
I	13924406	13925216
I	13924410	13924825
I	13924410	13925213
I	13924883	13925216
I	13925207	13925679
I	13925216	13925677
I	13925216	13925678
I	13925216	13925675
I	13925232	13925677
I	13925358	13925678
I	13929255	13929544
I	13929407	13935768
I	13929894	13934395
I	13929894	13930327
I	13929894	13934395
I	13929894	13930327
I	13930917	13931541
I	13932255	13934395
I	13934606	13935832
I	13934606	13935504
I	13934607	13935832
I	13936039	13936343
I	13936076	13936279
I	13936076	13936279
I	13936076	13936279
I	13936102	13936279
I	13936166	13936509
I	13936512	13948023
I	13937574	13937724
I	13948022	13968527
I	13960875	13961543
I	13961621	13962492
I	13962942	13963567
I	13965044	13965649
I	13965546	13965649
I	13966325	13966870
I	13967194	13967925
I	13967224	13968223
I	13968314	13969129
I	13968541	13998700
I	13969949	13970476
I	13970592	13971284
I	13970693	13971283
I	13970696	13971284
I	13971078	13971285
I	13971997	13972569
I	13971999	13973140
I	13972738	13973221
I	13973279	13973429
I	13973429	13973680
I	13973429	13973680
I	13973681	13974552
I	13973991	13974552
I	13974192	13974552
I	13974552	13974902
I	13974552	13975019
I	13974552	13975019
I	13974552	13975019
I	13974556	13975019
I	13975058	13975375
I	13975850	13976171
I	13975854	13976176
I	13975854	13977280
I	13975915	13976397
I	13976192	13977280
I	13976530	13977280
I	13976732	13977280
I	13977286	13978096
I	13977286	13978094
I	13977807	13978094
I	13982897	13983317
I	13988220	13988375
I	13988592	13988744
I	13988704	14002281
I	13988745	13989106
I	13988746	13989104
I	13988746	13989106
I	13988746	13988945
I	13988746	13989104
I	13988746	13989104
I	13990936	13991555
I	13991547	13992234
I	13991907	13992234
I	13996419	13996848
I	13996419	13996848
I	14002199	14002415
I	14002199	14005545
I	14002199	14002415
I	14002283	14002415
I	14003113	14004199
I	14005327	14005547
I	14005327	14005547
I	14005327	14005547
I	14005327	14006434
I	14005327	14005546
I	14005327	14005548
I	14005327	14005548
I	14005333	14005548
I	14005333	14005548
I	14005739	14006172
I	14006296	14006428
I	14006296	14006428
I	14006296	14006434
I	14006296	14006434
I	14006296	14024771
I	14014363	14014520
I	14014364	14014520
I	14021702	14021870
I	14021869	14023492
I	14021870	14023348
I	14021870	14023501
I	14024453	14034255
I	14033319	14053038
I	14053094	14093049
I	14060290	14060565
I	14076945	14077412
I	14080836	14081055
I	14083351	14083575
I	14083356	14083575
I	14083356	14083575
I	14086981	14087616
I	14086984	14087611
I	14086985	14087612
I	14087146	14087611
I	14089915	14090597
I	14089984	14090548
I	14089985	14090548
I	14092229	14093521
I	14092365	14092592
I	14092418	14092809
I	14092714	14095765
I	14092813	14095596
I	14092813	14095577
I	14092866	14095533
I	14092955	14093262
I	14092955	14093593
I	14093177	14094755
I	14093419	14093646
I	14093476	14095491
I	14093476	14095528
I	14093476	14095577
I	14093476	14095489
I	14093548	14094692
I	14093703	14095625
I	14094029	14095533
I	14094121	14095579
I	14094329	14095505
I	14095783	14105928
I	14105748	14107232
I	14107366	14111862
I	14111263	14116655
I	14116171	14119684
I	14119685	14119809
I	14119811	14121233
I	14120714	14121749
I	14121929	14123861
I	14124685	14127484
I	14127473	14127746
I	14127478	14127746
I	14127485	14127746
I	14127487	14127746
I	14127487	14127742
I	14127491	14127746
I	14127491	14127746
I	14127492	14127746
I	14127492	14127746
I	14127493	14127746
I	14127493	14127751
I	14127493	14127751
I	14127493	14127746
I	14127982	14128338
I	14128161	14128458
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128325
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128465
I	14128161	14128407
I	14128161	14128325
I	14128161	14128325
I	14128161	14128335
I	14128161	14128325
I	14128161	14128489
I	14128161	14128489
I	14128161	14128325
I	14128161	14128338
I	14128161	14128338
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128338
I	14128161	14128336
I	14128161	14128489
I	14128161	14128489
I	14128161	14128325
I	14128161	14128336
I	14128161	14128489
I	14128161	14128338
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128338
I	14128161	14128338
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128321
I	14128161	14128321
I	14128161	14128489
I	14128161	14128321
I	14128161	14128321
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128271
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128309
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128489
I	14128161	14128331
I	14128162	14128325
I	14128163	14128489
I	14128163	14128489
I	14128163	14128488
I	14128163	14128489
I	14128163	14128489
I	14128164	14128489
I	14128164	14128338
I	14128164	14128338
I	14128180	14128489
I	14128181	14128489
I	14128184	14128489
I	14128238	14129226
I	14128240	14128426
I	14128338	14128485
I	14129855	14134223
I	14134225	14143653
I	14144235	14154125
I	14150627	14151156
I	14150629	14151131
I	14153148	14156414
I	14155442	14169047
I	14157576	14158081
I	14168831	14176378
I	14176382	14180931
I	14180907	14201809
I	14192263	14193376
I	14192267	14193379
I	14192269	14193374
I	14192269	14193378
I	14192269	14192661
I	14192472	14193376
I	14201809	14202376
I	14201900	14202376
I	14202283	14220500
I	14210853	14211021
I	14213068	14213317
I	14213068	14213410
I	14219057	14219302
I	14220219	14220465
I	14220663	14240690
I	14239958	14251387
I	14247685	14247953
I	14248159	14250409
I	14248160	14249256
I	14250026	14250276
I	14251505	14258063
I	14258077	14275177
I	14263877	14264217
I	14275304	14278553
I	14278727	14279604
I	14279598	14290783
I	14285458	14285761
I	14285461	14285762
I	14285461	14285759
I	14285461	14285761
I	14289909	14290701
I	14290108	14290557
I	14290702	14291490
I	14290716	14291545
I	14290809	14292215
I	14290810	14291783
I	14291867	14292459
I	14291876	14292462
I	14291890	14292459
I	14292505	14293038
I	14292505	14292985
I	14292505	14292931
I	14292865	14292985
I	14293039	14294204
I	14293055	14295152
I	14293370	14293737
I	14293608	14295468
I	14294296	14295468
I	14294897	14301082
I	14294971	14295468
I	14306340	14308487
I	14310612	14310768
I	14311141	14314181
I	14314149	14338252
I	14325810	14326351
I	14333803	14334161
I	14333809	14334173
I	14333810	14334174
I	14333911	14334174
I	14338200	14344089
I	14338210	14338762
I	14342939	14343394
I	14343970	14346447
I	14345404	14345651
I	14345417	14346037
I	14345567	14345921
I	14346093	14362649
I	14348085	14348678
I	14348667	14348960
I	14350683	14351367
I	14350683	14351367
I	14350683	14351368
I	14350683	14351368
I	14350683	14351368
I	14350683	14351372
I	14350683	14351370
I	14350683	14351369
I	14350683	14351367
I	14350948	14351367
I	14351175	14351368
I	14351954	14352646
I	14354182	14354870
I	14354182	14354979
I	14354182	14354978
I	14362559	14368365
I	14363430	14364223
I	14365502	14366109
I	14368300	14375402
I	14370300	14370723
I	14374939	14378237
I	14378232	14383488
I	14383617	14386595
I	14383946	14384105
I	14385972	14394661
I	14387665	14388024
I	14388023	14388370
I	14388023	14388386
I	14388064	14388605
I	14394036	14394312
I	14394151	14395696
I	14395691	14397500
I	14397338	14414513
I	14400306	14400658
I	14403201	14403631
I	14403298	14403631
I	14403564	14403722
I	14414466	14428008
I	14427442	14427848
I	14428402	14436595
I	14434199	14434631
I	14434199	14434632
I	14434199	14434633
I	14434199	14434631
I	14436169	14437991
I	14437613	14443230
I	14443460	14448387
I	14448379	14449561
I	14448387	14454708
I	14449258	14449496
I	14449258	14449565
I	14449258	14449565
I	14449258	14449565
I	14449258	14449556
I	14449258	14449565
I	14449258	14449565
I	14449258	14449565
I	14449258	14449556
I	14449258	14449565
I	14449258	14449565
I	14452252	14454659
I	14452252	14454708
I	14452252	14453599
I	14452252	14454708
I	14452252	14454659
I	14452252	14453559
I	14452252	14454687
I	14452252	14454708
I	14452252	14453417
I	14452252	14453370
I	14452252	14454397
I	14452252	14453564
I	14452258	14454687
I	14452258	14453452
I	14452258	14453559
I	14452258	14454659
I	14452258	14453419
I	14452258	14453370
I	14453373	14454687
I	14453739	14453881
I	14454574	14456421
I	14455444	14456755
I	14455444	14456920
I	14455446	14456028
I	14455449	14456905
I	14455452	14456904
I	14455452	14456028
I	14455452	14456904
I	14455970	14456905
I	14456145	14456906
I	14456328	14456904
I	14456328	14456922
I	14456328	14456926
I	14456328	14456904
I	14456906	14471719
I	14463164	14463720
I	14471733	14481677
I	14472165	14473145
I	14475906	14476302
I	14475906	14476302
I	14475906	14476298
I	14475906	14476302
I	14475906	14476302
I	14475906	14476249
I	14475906	14476302
I	14475906	14476207
I	14475908	14476302
I	14475908	14476302
I	14475908	14476302
I	14480022	14480413
I	14481482	14481817
I	14481692	14487707
I	14487607	14488054
I	14488437	14514014
I	14489225	14489587
I	14493016	14493116
I	14493115	14493848
I	14493121	14493459
I	14493433	14493533
I	14501007	14501268
I	14501012	14501268
I	14501293	14501605
I	14501349	14501605
I	14501349	14501605
I	14501349	14501603
I	14502270	14502456
I	14502461	14502788
I	14503031	14503360
I	14504906	14505354
I	14505474	14505925
I	14513029	14513916
I	14514414	14526133
I	14517773	14518200
I	14518845	14519106
I	14519441	14519567
I	14519668	14519791
I	14521884	14522076
I	14526169	14531104
I	14527256	14527648
I	14531088	14538528
I	14538369	14545549
I	14542512	14542945
I	14542512	14542814
I	14544008	14544376
I	14545486	14547357
I	14548323	14548598
I	14548601	14549083
I	14548919	14549083
I	14551128	14554366
I	14554199	14583805
I	14560315	14560421
I	14560581	14560623
I	14560585	14560654
I	14560747	14560793
I	14560925	14560971
I	14560936	14561005
I	14561112	14561176
I	14561527	14562422
I	14561527	14562422
I	14561527	14562423
I	14561559	14562424
I	14561650	14562422
I	14562893	14563262
I	14562893	14563262
I	14567517	14568310
I	14567517	14568306
I	14567517	14568306
I	14567517	14567891
I	14567523	14567907
I	14573238	14573719
I	14573734	14573950
I	14573980	14574666
I	14573980	14574658
I	14574052	14574657
I	14574226	14574657
I	14583804	14589761
I	14589813	14594258
I	14593616	14594016
I	14593617	14594018
I	14593617	14593993
I	14593617	14594007
I	14593617	14594016
I	14593619	14594016
I	14593629	14593993
I	14593639	14594017
I	14594017	14594765
I	14594017	14594748
I	14594510	14603173
I	14596383	14597199
I	14597955	14598864
I	14597955	14598214
I	14598272	14598865
I	14599360	14599960
I	14600352	14600554
I	14600354	14600557
I	14600356	14600554
I	14600357	14600554
I	14600357	14600554
I	14600357	14600555
I	14603294	14608547
I	14604675	14605481
I	14604675	14605472
I	14604676	14605469
I	14604676	14605468
I	14604676	14605468
I	14604676	14605468
I	14604676	14605469
I	14604676	14605471
I	14604676	14605469
I	14604678	14605471
I	14605063	14605468
I	14608659	14620899
I	14609608	14609987
I	14609610	14609987
I	14609610	14609992
I	14609610	14609987
I	14609610	14609987
I	14609610	14609987
I	14609619	14609987
I	14609633	14609987
I	14610259	14610570
I	14610261	14610568
I	14610261	14610569
I	14617630	14618431
I	14617633	14618427
I	14620916	14663692
I	14626985	14627089
I	14626986	14627089
I	14626986	14627089
I	14626986	14627089
I	14626986	14627089
I	14626986	14627089
I	14626986	14627089
I	14626987	14627091
I	14626987	14627092
I	14626987	14627093
I	14626987	14627091
I	14626987	14627091
I	14626987	14627094
I	14626987	14627091
I	14626991	14627094
I	14635816	14636083
I	14639226	14641073
I	14643363	14643923
I	14643365	14643651
I	14643650	14643925
I	14644928	14645276
I	14654568	14655163
I	14654568	14655360
I	14654568	14655362
I	14654568	14655256
I	14654569	14655362
I	14659907	14660716
I	14659909	14660715
I	14659915	14660715
I	14659918	14660712
I	14659918	14660713
I	14659919	14660712
I	14659919	14660712
I	14659919	14660711
I	14659919	14660712
I	14659919	14660714
I	14663683	14673535
I	14667257	14668306
I	14667293	14668306
I	14668289	14668513
I	14668298	14668513
I	14668306	14668513
I	14668306	14668513
I	14668306	14668513
I	14673232	14687243
I	14678229	14680044
I	14678231	14678534
I	14678231	14680043
I	14685069	14685937
I	14685257	14685672
I	14685263	14686427
I	14685438	14686427
I	14685438	14686427
I	14685530	14686427
I	14687112	14687343
I	14687355	14691757
I	14691757	14702201
I	14700402	14700882
I	14702197	14702529
I	14702411	14721562
I	14715757	14715992
I	14721584	14726739
I	14723250	14723478
I	14723764	14723944
I	14731923	14732462
I	14732122	14748218
I	14732488	14732744
I	14734033	14734332
I	14734036	14734107
I	14734038	14734332
I	14734264	14734335
I	14748317	14763679
I	14750676	14751222
I	14750678	14751222
I	14750699	14751222
I	14750798	14751222
I	14763927	14770692
I	14770690	14771765
I	14771727	14772074
I	14772131	14773272
I	14773163	14777711
I	14777443	14799353
I	14798967	14799693
I	14798969	14799693
I	14798970	14799693
I	14798971	14799693
I	14799216	14799693
I	14799421	14812025
I	14799691	14799904
I	14799712	14799904
I	14799903	14800743
I	14801410	14801628
I	14806333	14806473
I	14806333	14806471
I	14806366	14806471
I	14806372	14806471
I	14811634	14812035
I	14811634	14822946
I	14811638	14812035
I	14822600	14822946
I	14822600	14822951
I	14822600	14822951
I	14822600	14868689
I	14822607	14822951
I	14822980	14823386
I	14823422	14823766
I	14846240	14849276
I	14859825	14859926
I	14860039	14860654
I	14868728	14887526
I	14885036	14891164
I	14885036	14891525
I	14885036	14891525
I	14885036	14920166
I	14885036	14887262
I	14887472	14891525
I	14920137	14959798
I	14928912	14929544
I	14952721	14952973
I	14959778	15060298
I	14968545	14969098
I	14980994	14982600
I	14981973	14983644
I	14982947	14983963
I	14983295	14983981
I	14983380	14983985
I	14983583	14983981
I	14985335	14986119
I	14985335	14986110
I	14986124	14986355
I	14988059	14988832
I	14988059	14988831
I	14993813	14993985
I	14993813	14994043
I	15014485	15014810
I	15019876	15020247
I	15020400	15020560
I	15041973	15042210
I	15041973	15042211
I	15059731	15060298
I	15059731	15065087
I	15060299	15071360
I	15060299	15071360
I	15060299	15066418
I	15061385	15071360
I	15067495	15071360
I	15072264	15072434
I	15072264	15072434
I	15072266	15072434
II	1	16022
II	16021	18143
II	16021	18360
II	16021	18362
II	17524	18360
II	17892	18360
II	18358	142451
II	18619	18718
II	40300	40495
II	40300	40495
II	40300	40495
II	62161	62264
II	62365	62468
II	99506	99826
II	140444	140687
II	140450	140635
II	140456	141314
II	140456	141573
II	140458	141103
II	140458	141399
II	140719	142135
II	140819	141762
II	141569	142135
II	141569	142135
II	141570	142136
II	141571	142135
II	141571	142135
II	141572	142087
II	142115	213024
II	142133	142451
II	142449	142691
II	142450	142691
II	142450	142691
II	142857	143290
II	142857	143841
II	144044	144193
II	144194	145438
II	144194	145439
II	144194	145437
II	144194	145437
II	144196	145437
II	144199	144945
II	144220	145439
II	144244	145438
II	144279	145440
II	144358	145438
II	144363	145438
II	144716	144987
II	144874	146288
II	145247	146188
II	145436	146369
II	145436	146369
II	145436	146288
II	145436	146369
II	145610	146288
II	145695	146288
II	145863	146288
II	145871	146188
II	171157	171368
II	185711	186064
II	212480	238942
II	225614	226529
II	225615	226534
II	225616	226528
II	225618	226528
II	225618	226532
II	225618	225977
II	225618	226535
II	225618	226531
II	226123	226528
II	226237	226500
II	228192	228984
II	228192	228983
II	228192	228982
II	228192	228980
II	238573	238947
II	238575	238935
II	238589	238781
II	238589	238947
II	238589	238935
II	238589	238917
II	238594	238917
II	238594	238917
II	238594	238935
II	238900	256718
II	238900	239287
II	238900	239286
II	244120	244898
II	244120	244896
II	244124	244896
II	244124	244896
II	244124	244896
II	244124	244896
II	244124	244896
II	244124	244893
II	244221	244799
II	244221	244693
II	244221	244801
II	244221	244801
II	244332	244801
II	248796	249380
II	248797	249380
II	248797	249380
II	250106	250666
II	255720	256079
II	255721	256078
II	256321	256635
II	256719	256972
II	256719	317399
II	274776	275740
II	275156	275741
II	289225	289713
II	291399	291542
II	300221	300548
II	300221	300549
II	300221	300548
II	300221	300548
II	300329	300533
II	300329	300548
II	300410	300548
II	300410	300548
II	310779	311046
II	310780	311046
II	310783	311951
II	310784	311046
II	312189	312457
II	317400	361481
II	361484	419860
II	409816	409988
II	416034	416554
II	416861	417350
II	416863	417349
II	417164	417350
II	419869	425678
II	422920	423191
II	423296	423429
II	425680	429093
II	428225	430108
II	430106	431695
II	433594	433984
II	434414	434695
II	434539	434695
II	434695	435237
II	435421	435884
II	436273	436531
II	436280	436531
II	436530	436772
II	436530	436772
II	437248	437802
II	437255	437802
II	437801	438166
II	438069	453597
II	439355	439498
II	439516	439955
II	441573	441928
II	450186	450529
II	450187	450528
II	452745	453151
II	452745	453327
II	452745	455548
II	454697	466011
II	465610	468121
II	468075	468760
II	468927	478294
II	478292	478760
II	480630	502191
II	500818	502720
II	500818	502000
II	500818	501892
II	500818	502720
II	500818	502407
II	500818	501699
II	500818	503967
II	500818	502341
II	500818	502146
II	501394	502720
II	501585	502720
II	502196	502720
II	502197	502720
II	503958	504099
II	504462	504635
II	504466	504634
II	504490	504636
II	504519	504635
II	504524	504640
II	504531	504648
II	504557	534075
II	531750	532000
II	532199	532427
II	533176	533386
II	533544	533944
II	534073	559056
II	535021	535258
II	535456	535803
II	536460	536734
II	539264	539661
II	539410	540289
II	539410	540184
II	539410	539809
II	540188	540289
II	541763	541960
II	545975	546443
II	548399	548894
II	549938	550285
II	559054	578362
II	578263	578775
II	578263	586928
II	582998	583430
II	583135	583432
II	583135	583428
II	586312	629822
II	587099	587605
II	588570	588998
II	591768	592321
II	592914	593467
II	593993	594294
II	594025	594294
II	611423	612349
II	611424	611774
II	611995	612348
II	628976	629824
II	628976	629824
II	628976	629824
II	628976	629824
II	628976	629824
II	628976	640552
II	628976	629550
II	628976	629183
II	629475	629824
II	632476	632847
II	632476	632847
II	633358	633653
II	633890	634056
II	634915	635561
II	634915	635559
II	635564	636130
II	635760	636130
II	640374	642010
II	641756	651203
II	651243	654535
II	654536	655266
II	655264	656054
II	656054	656180
II	656181	656758
II	656822	658391
II	656822	658391
II	656822	658391
II	657923	658391
II	657970	658392
II	658390	659584
II	659654	667031
II	660646	661137
II	665445	666431
II	665447	666431
II	665447	667031
II	665447	666431
II	665447	666431
II	665447	666431
II	665447	666431
II	665447	666431
II	665447	666431
II	665451	666141
II	665845	666423
II	666441	667031
II	666441	667031
II	666441	667039
II	666441	667031
II	666441	667031
II	666441	667031
II	666441	667031
II	666441	667031
II	666446	667031
II	666518	667022
II	666539	667031
II	667025	679962
II	668495	668813
II	669100	669409
II	673148	673468
II	679964	691137
II	690504	690851
II	690504	690852
II	691136	691631
II	691630	693885
II	693507	693738
II	693635	694177
II	693755	694003
II	694001	696418
II	694232	694583
II	694358	696383
II	694359	697823
II	694359	695287
II	694359	695137
II	694359	694642
II	694366	697748
II	697824	699095
II	697896	699085
II	697896	699095
II	697896	719364
II	697903	699095
II	699473	700038
II	714089	714464
II	718925	720618
II	719929	721914
II	719929	720287
II	721454	722415
II	722411	726756
II	725222	725338
II	726038	731566
II	727358	727841
II	727360	727883
II	727880	729067
II	727883	729180
II	729180	729847
II	731513	777946
II	732570	732780
II	777175	778273
II	777828	778773
II	778939	784382
II	783800	783966
II	784378	785997
II	784381	785996
II	784381	786011
II	784381	785997
II	785994	791301
II	787098	787262
II	790423	790526
II	790666	790769
II	791301	805463
II	805659	807376
II	807369	820622
II	813905	820768
II	815497	817315
II	815497	816324
II	815499	817315
II	815499	817315
II	816460	816820
II	816467	816668
II	816467	816668
II	822344	822930
II	822344	822930
II	828597	828887
II	829083	829211
II	830012	851383
II	850769	851641
II	851247	851486
II	851601	857078
II	854293	856222
II	856226	857898
II	856226	857681
II	856772	857241
II	856772	857386
II	856772	857241
II	856772	857243
II	856772	857681
II	856802	857681
II	856802	857679
II	856802	857386
II	856802	857681
II	856802	857241
II	856802	857243
II	856802	857243
II	856802	857241
II	856802	857243
II	856802	857546
II	856803	857522
II	856825	857897
II	856836	857681
II	856867	866231
II	857080	857426
II	857203	857898
II	857243	857681
II	857243	857681
II	857243	857681
II	857243	857681
II	857343	857897
II	857343	857898
II	857388	857681
II	857534	857898
II	862463	862758
II	863583	863784
II	864241	865049
II	864318	866231
II	864624	865715
II	864624	865121
II	864624	865931
II	865218	884750
II	871979	872945
II	871981	872944
II	871985	872944
II	872123	872948
II	872124	872945
II	872256	872954
II	879621	879879
II	882574	883078
II	882578	883487
II	882578	883481
II	882975	883465
II	882977	883480
II	888468	889432
II	889672	891016
II	891720	893107
II	898200	898975
II	898963	901273
II	901402	901437
II	901527	903030
II	902976	904244
II	907414	909031
II	909164	949982
II	929756	930604
II	931109	931952
II	949528	969332
II	949528	949981
II	952877	953124
II	960764	963077
II	960797	961514
II	963074	964120
II	963874	964595
II	963874	964817
II	964132	964332
II	964820	965455
II	969014	976572
II	976571	982688
II	976957	978562
II	976962	978558
II	976963	978561
II	976964	978557
II	976965	978557
II	976965	978556
II	977158	978556
II	977187	978556
II	977238	978173
II	977238	978557
II	977319	978063
II	977340	978558
II	977388	978556
II	982675	993237
II	989228	989941
II	989229	989548
II	989525	989941
II	993238	995318
II	994387	994591
II	995422	996810
II	996808	998890
II	996809	998890
II	996809	998139
II	998886	1001640
II	999851	1000387
II	999851	1000387
II	999857	1000310
II	999903	1000386
II	1001657	1002765
II	1001857	1002488
II	1021196	1022641
II	1021356	1031687
II	1021624	1023091
II	1031679	1032931
II	1031679	1032935
II	1031683	1032931
II	1031684	1032931
II	1031684	1032932
II	1031685	1032934
II	1031685	1032931
II	1032930	1034301
II	1033633	1034117
II	1033740	1034301
II	1033740	1036175
II	1033768	1034301
II	1034448	1035309
II	1037809	1039312
II	1039313	1042475
II	1042471	1044195
II	1044188	1044343
II	1044343	1050733
II	1048841	1049429
II	1049429	1049926
II	1050125	1050958
II	1050734	1050958
II	1051328	1052801
II	1052802	1054685
II	1054693	1056285
II	1056871	1058313
II	1057016	1058594
