chr	start	stop
II	1593287	1594300
II	1594722	1595122
II	1595630	1595768
II	1595802	1596929
II	1595803	1596929
II	1595803	1596929
II	1595804	1596929
II	1595804	1596925
II	1595804	1596925
II	1595804	1596925
II	1595804	1596929
II	1595804	1596929
II	1595827	1596929
II	1597784	1598649
II	1598681	1599473
II	1601776	1603851
II	1604188	1605532
II	1605091	1606495
II	1606349	1607387
II	1607387	1613920
II	1610118	1610369
II	1610516	1610738
II	1613931	1614596
II	1614737	1615657
II	1615817	1616788
II	1616261	1616725
II	1616785	1617870
II	1618026	1618519
II	1618033	1618450
II	1618684	1619143
II	1619788	1621282
II	1622549	1623133
II	1622646	1623183
II	1624681	1625166
II	1625813	1626324
II	1626337	1626891
II	1626945	1627220
II	1626947	1627113
II	1626947	1627113
II	1627226	1628361
II	1627581	1627910
II	1627581	1628253
II	1628394	1628715
II	1629385	1630321
II	1630939	1632971
II	1631933	1632617
II	1632972	1634184
II	1633507	1635178
II	1635948	1639756
II	1636097	1636959
II	1637185	1637467
II	1637697	1638631
II	1639706	1646387
II	1641562	1642361
II	1641563	1643094
II	1641564	1643094
II	1641565	1643094
II	1641565	1643094
II	1641565	1643094
II	1641565	1643083
II	1641565	1642947
II	1642446	1643094
II	1642764	1643292
II	1643016	1643292
II	1646580	1647578
II	1650519	1651611
II	1650519	1651785
II	1651815	1652137
II	1652143	1653757
II	1653754	1654493
II	1654633	1656306
II	1657632	1658589
II	1657639	1658588
II	1657640	1658588
II	1657642	1658590
II	1657643	1658588
II	1657644	1658590
II	1657644	1658591
II	1657644	1658589
II	1657644	1658588
II	1657644	1658588
II	1657644	1658588
II	1657644	1658588
II	1657856	1658588
II	1659445	1659799
II	1659546	1659799
II	1659953	1660081
II	1661298	1661441
II	1661442	1662156
II	1661442	1662156
II	1662158	1662862
II	1662472	1662887
II	1663341	1664943
II	1665054	1665765
II	1666128	1666532
II	1666886	1667078
II	1667185	1668498
II	1668698	1669280
II	1669487	1669844
II	1670218	1671799
II	1671879	1674350
II	1674871	1675361
II	1675361	1676124
II	1676209	1677414
II	1676259	1677909
II	1677493	1677740
II	1678272	1693950
II	1695430	1712564
II	1698111	1699239
II	1698220	1699239
II	1700490	1701210
II	1700490	1701806
II	1701210	1702020
II	1712258	1712465
II	1712258	1712465
II	1712258	1712465
II	1712262	1712465
II	1712563	1733740
II	1716505	1717871
II	1719857	1721203
II	1719862	1721122
II	1719862	1721219
II	1719872	1720486
II	1720094	1721161
II	1720299	1721219
II	1721230	1721639
II	1727673	1727972
II	1727673	1727972
II	1733740	1747615
II	1745908	1748085
II	1747867	1750621
II	1751563	1752680
II	1751569	1752680
II	1751570	1752680
II	1751570	1752680
II	1751682	1752680
II	1755694	1755964
II	1755694	1755964
II	1755748	1755964
II	1756624	1757860
II	1758159	1759475
II	1788864	1790378
II	1789990	1790209
II	1790682	1791039
II	1791059	1791989
II	1791990	1792598
II	1793802	1794141
II	1793802	1794141
II	1796036	1796375
II	1796036	1796375
II	1796656	1797247
II	1796656	1797156
II	1796718	1797247
II	1797249	1799238
II	1797818	1799237
II	1799239	1801348
II	1802053	1803309
II	1809057	1811138
II	1809057	1811138
II	1809058	1810591
II	1809059	1811138
II	1809060	1811138
II	1809061	1809289
II	1809061	1811138
II	1809063	1811138
II	1809063	1810508
II	1809063	1810035
II	1809063	1811138
II	1809063	1810399
II	1809250	1811138
II	1809390	1810823
II	1812834	1815820
II	1819532	1819809
II	1819900	1820949
II	1821682	1823543
II	1823554	1824196
II	1823554	1824226
II	1824329	1824993
II	1824334	1825457
II	1824997	1825577
II	1825106	1825266
II	1825577	1827278
II	1825835	1826464
II	1826472	1827278
II	1826474	1827278
II	1826475	1827278
II	1826475	1827278
II	1826475	1827278
II	1826475	1826819
II	1826475	1827278
II	1826475	1827278
II	1826475	1827278
II	1826564	1827031
II	1828883	1830032
II	1830207	1831740
II	1831936	1833443
II	1834355	1834750
II	1834862	1835796
II	1837196	1838745
II	1837196	1838745
II	1837203	1837815
II	1837203	1837815
II	1837203	1837801
II	1837204	1837933
II	1837204	1838744
II	1837213	1837801
II	1837885	1838748
II	1837908	1838744
II	1837935	1838744
II	1838142	1838745
II	1838142	1838477
II	1838142	1838747
II	1838142	1838745
II	1838147	1838735
II	1841249	1841351
II	1841478	1842414
II	1842483	1843245
II	1843253	1844178
II	1846744	1850728
II	1850921	1851166
II	1852632	1853178
II	1853845	1854188
II	1853846	1854161
II	1853878	1854188
II	1853878	1854160
II	1853882	1854096
II	1853885	1854187
II	1853949	1854186
II	1854309	1854595
II	1854309	1855346
II	1854732	1855401
II	1855402	1857592
II	1855402	1859798
II	1857930	1858252
II	1858252	1858678
II	1859990	1861259
II	1861260	1862526
II	1861260	1862518
II	1862571	1863565
II	1862678	1863011
II	1867225	1867450
II	1867605	1867779
II	1877734	1878087
II	1878283	1879030
II	1878301	1879101
II	1881653	1882221
II	1882354	1883770
II	1886024	1886960
II	1887120	1888964
II	1890902	1891281
II	1892102	1892357
II	1892542	1892936
II	1903717	1903947
II	1903719	1903943
II	1903719	1903942
II	1903720	1903943
II	1903720	1903942
II	1903720	1903943
II	1903720	1903942
II	1903721	1903943
II	1903721	1903946
II	1903721	1903942
II	1903721	1903942
II	1903721	1903944
II	1910783	1911464
II	1910783	1911870
II	1911051	1911632
II	1911654	1911870
II	1911954	1911999
II	1912122	1912249
II	1915059	1915235
II	1934536	1935480
II	1935477	1935636
II	1935478	1937100
II	1937089	1937591
II	1938026	1938263
II	1940765	1942151
II	1941454	1941933
II	1942202	1943106
II	1942939	1943106
II	1943454	1943669
II	1943672	1944181
II	1944010	1945175
II	1945473	1946037
II	1945984	1946541
II	1946935	1947921
II	1947720	1948289
II	1950298	1950811
II	1950298	1950811
II	1950299	1950814
II	1950686	1950814
II	1951251	1951620
II	1951252	1951620
II	1951254	1951620
II	1951254	1951375
II	1951254	1951620
II	1952156	1952481
II	1952156	1952481
II	1952156	1952481
II	1952156	1952481
II	1952649	1953010
II	1952649	1953006
II	1952649	1953011
II	1952649	1953009
II	1953596	1955483
II	1956890	1956958
II	1957410	1957695
II	1959096	1961412
II	1959096	1961412
II	1959481	1961412
II	1960421	1961412
II	1961001	1961412
II	1962029	1969647
II	1977746	1978858
II	1979230	1985892
II	1983561	1985386
II	1984983	1985894
II	1985556	1986097
II	1985680	1986095
II	1985822	1986095
II	1986094	1986756
II	1986094	1986764
II	1986094	1986754
II	1986094	1986754
II	1986122	1986743
II	1986429	1986764
II	1986974	1988327
II	1987007	1987536
II	1987640	1987865
II	1987967	1988862
II	1987969	1988524
II	1988511	1988865
II	1989072	1989200
II	1989116	1989273
II	1989300	1990321
II	1990331	1990681
II	1990796	1991399
II	1994034	1995286
II	2000880	2001211
II	2000880	2001213
II	2000928	2001213
II	2000983	2001142
II	2000988	2001148
II	2001212	2001893
II	2001213	2001893
II	2001213	2001893
II	2001213	2001893
II	2001213	2001893
II	2001890	2002511
II	2001890	2008447
II	2001891	2008510
II	2001891	2002841
II	2001892	2003934
II	2001892	2002322
II	2002069	2010154
II	2002084	2002322
II	2002107	2002542
II	2002107	2008574
II	2002330	2003934
II	2002513	2008571
II	2002841	2003934
II	2008265	2009321
II	2008265	2009169
II	2008265	2008943
II	2008389	2009321
II	2008761	2008943
II	2009226	2010151
II	2009226	2010150
II	2009319	2010150
II	2009324	2010152
II	2013239	2013577
II	2013676	2013857
II	2014959	2015082
II	2015338	2015942
II	2015942	2018650
II	2016969	2018234
II	2018265	2018573
II	2018635	2019230
II	2018641	2019226
II	2018649	2019156
II	2018651	2019227
II	2018651	2019230
II	2018651	2019230
II	2018651	2018851
II	2022939	2024270
II	2022940	2024267
II	2022940	2024267
II	2022944	2024267
II	2022944	2024270
II	2023353	2024267
II	2024280	2025128
II	2024283	2025130
II	2024352	2025129
II	2024352	2025129
II	2024352	2025128
II	2024362	2025128
II	2025124	2025332
II	2025124	2025243
II	2025349	2025629
II	2025349	2025629
II	2025641	2026223
II	2032405	2032567
II	2032405	2032566
II	2032405	2032571
II	2032407	2032561
II	2036522	2037209
II	2036523	2037209
II	2036523	2037209
II	2036523	2037209
II	2036523	2037209
II	2036523	2037209
II	2036525	2037209
II	2036526	2037209
II	2039723	2039890
II	2040482	2040594
II	2046726	2046908
II	2046726	2046908
II	2047506	2047754
II	2050005	2050341
II	2050011	2050341
II	2050341	2051299
II	2050341	2050539
II	2050341	2051299
II	2050341	2050863
II	2050341	2050539
II	2050341	2051040
II	2050341	2051299
II	2050341	2050925
II	2050341	2050925
II	2050341	2051093
II	2050341	2051252
II	2050341	2051299
II	2050341	2051299
II	2050341	2051299
II	2050341	2051299
II	2050341	2051299
II	2050341	2051299
II	2050344	2051299
II	2050344	2051299
II	2050344	2051299
II	2050344	2051202
II	2050344	2051063
II	2050345	2051299
II	2050345	2051299
II	2050345	2051297
II	2050345	2051297
II	2050541	2051299
II	2051346	2053114
II	2051577	2052653
II	2053205	2053496
II	2053339	2054159
II	2054440	2054849
II	2055540	2056454
II	2057396	2057783
II	2057921	2057956
II	2058142	2058225
II	2058335	2059249
II	2060740	2060875
II	2061003	2061185
II	2061415	2061604
II	2062606	2063006
II	2062647	2065813
II	2063147	2064207
II	2064673	2065894
II	2066625	2067005
II	2067455	2067770
II	2067779	2068324
II	2068327	2068889
II	2070363	2070407
II	2070627	2071157
II	2070674	2071307
II	2071598	2071854
II	2072213	2074714
II	2072213	2074266
II	2072237	2074717
II	2075236	2075808
II	2075370	2076887
II	2076934	2077899
II	2076934	2077899
II	2076935	2077904
II	2076937	2077904
II	2076938	2077899
II	2076938	2077899
II	2076938	2077904
II	2076938	2077644
II	2076938	2077897
II	2076938	2077899
II	2076938	2077904
II	2076938	2077794
II	2076938	2077900
II	2076938	2077884
II	2076938	2077904
II	2077533	2077900
II	2077904	2078044
II	2077904	2078034
II	2077904	2078029
II	2077904	2078030
II	2078325	2078575
II	2078774	2079020
II	2079216	2079530
II	2092864	2093272
II	2093442	2093509
II	2093645	2093906
II	2095391	2096031
II	2095433	2095930
II	2096259	2098737
II	2096288	2098735
II	2096899	2099135
II	2098923	2099486
II	2099683	2100073
II	2100248	2101230
II	2101554	2102644
II	2102865	2104155
II	2104913	2105931
II	2108768	2109037
II	2109065	2109461
II	2109900	2110456
II	2109919	2110282
II	2110494	2110807
II	2111200	2111610
II	2111607	2111908
II	2111890	2112303
II	2112309	2113209
II	2112884	2113205
II	2117228	2117429
II	2120316	2120502
II	2123859	2124596
II	2131369	2132122
II	2138292	2140981
II	2139131	2139339
II	2141318	2141583
II	2141600	2142524
II	2142639	2143394
II	2143361	2143683
II	2143361	2143774
II	2145784	2146239
II	2146029	2146239
II	2146620	2148998
II	2146720	2148693
II	2148999	2149661
II	2149774	2151195
II	2151485	2151821
II	2151927	2154559
II	2153532	2153951
II	2153532	2153951
II	2153571	2153949
II	2154549	2155220
II	2155222	2156177
II	2155602	2157789
II	2156175	2157020
II	2157457	2157789
II	2158616	2159754
II	2159532	2160162
II	2159838	2163339
II	2163340	2163653
II	2163725	2163884
II	2163966	2164448
II	2163966	2164448
II	2164440	2164773
II	2164810	2166212
II	2166019	2167559
II	2166087	2166203
II	2167557	2168460
II	2168561	2168927
II	2169184	2171067
II	2171813	2173527
II	2173679	2174277
II	2174547	2175262
II	2176414	2176797
II	2176781	2182757
II	2183000	2187009
II	2187193	2201273
II	2201271	2206048
II	2205876	2211063
II	2211065	2215016
II	2214877	2220128
II	2219982	2221733
II	2221597	2221735
II	2221612	2224283
II	2223842	2224283
II	2224279	2225109
II	2224280	2224793
II	2224796	2225547
II	2225283	2229526
II	2226696	2227039
II	2227053	2227838
II	2227291	2227880
II	2228041	2228086
II	2229444	2234526
II	2231008	2233187
II	2231026	2231292
II	2233867	2233975
II	2234557	2236008
II	2236223	2237372
II	2236758	2237174
II	2237474	2238598
II	2239238	2239448
II	2240315	2241943
II	2240319	2240557
II	2240909	2241732
II	2242463	2242792
II	2243000	2243025
II	2243327	2243803
II	2243327	2243530
II	2244989	2245369
II	2245457	2246580
II	2245510	2245869
II	2246668	2247565
II	2248581	2249880
II	2250338	2252211
II	2252969	2253423
II	2253734	2254166
II	2255002	2255361
II	2255002	2255164
II	2255004	2255678
II	2255004	2255678
II	2255812	2255875
II	2255812	2255875
II	2256000	2256644
II	2256000	2256727
II	2256846	2259495
II	2256965	2258008
II	2258001	2258793
II	2259180	2260090
II	2260536	2261298
II	2261005	2261338
II	2261304	2261456
II	2261607	2262207
II	2262205	2263680
II	2262211	2263090
II	2263083	2263407
II	2263558	2264257
II	2263789	2265162
II	2264451	2265183
II	2265367	2266396
II	2265367	2266396
II	2265552	2265910
II	2266330	2266530
II	2266811	2268559
II	2266811	2268559
II	2268559	2269318
II	2269088	2269829
II	2269828	2270267
II	2270711	2271107
II	2271881	2273770
II	2271887	2273770
II	2272061	2273770
II	2272062	2272521
II	2272062	2272691
II	2272062	2272508
II	2279593	2280158
II	2279593	2281473
II	2280585	2281253
II	2281377	2281734
II	2281589	2283779
II	2281743	2283777
II	2283779	2285133
II	2283780	2283984
II	2283780	2285203
II	2285135	2285577
II	2285578	2287391
II	2285578	2286602
II	2285579	2287391
II	2290921	2303934
II	2290944	2292235
II	2293015	2293759
II	2293017	2293759
II	2293017	2293759
II	2293018	2293759
II	2293019	2293409
II	2293019	2293457
II	2293022	2293190
II	2293757	2294124
II	2293758	2294124
II	2293758	2294124
II	2294292	2294578
II	2294292	2294578
II	2297351	2297784
II	2297353	2297784
II	2302994	2303197
II	2303193	2303783
II	2304110	2304560
II	2304110	2304664
II	2305084	2305820
II	2305982	2306685
II	2305986	2306681
II	2305986	2306681
II	2306360	2306585
II	2307035	2307258
II	2307071	2307483
II	2307528	2308038
II	2311451	2312354
II	2312540	2313187
II	2314121	2314997
II	2318139	2318310
II	2318632	2319377
II	2319379	2319598
II	2319600	2321777
II	2322549	2323155
II	2323280	2324016
II	2323280	2323386
II	2323866	2324016
II	2324263	2325116
II	2325115	2325465
II	2325485	2325655
II	2325800	2327865
II	2326279	2326658
II	2326279	2326471
II	2326471	2326933
II	2326471	2326915
II	2326717	2326899
II	2326740	2326932
II	2327121	2327620
II	2328617	2330877
II	2330364	2331780
II	2332038	2332828
II	2333160	2333618
II	2335038	2335869
II	2337904	2345375
II	2345375	2347683
II	2347683	2348711
II	2347724	2348714
II	2348714	2349170
II	2348714	2349032
II	2348714	2349032
II	2348779	2349274
II	2349268	2351419
II	2352809	2353467
II	2353890	2355131
II	2354118	2354403
II	2354254	2355034
II	2354536	2355116
II	2355571	2356400
II	2355909	2356395
II	2356469	2356823
II	2356525	2356864
II	2356877	2357353
II	2356913	2357147
II	2357256	2358080
II	2358228	2358420
II	2358663	2360481
II	2358683	2359442
II	2360603	2361540
II	2361768	2362141
II	2364335	2364706
II	2364336	2364706
II	2364336	2364670
II	2364336	2365273
II	2364336	2364706
II	2364336	2365273
II	2364337	2365274
II	2364903	2365271
II	2364903	2365270
II	2364903	2365271
II	2366512	2367319
II	2367186	2367993
II	2371995	2372956
II	2373059	2373704
II	2373059	2373341
II	2373059	2373341
II	2373060	2373706
II	2373115	2373706
II	2373152	2373704
II	2373458	2373704
II	2373465	2373704
II	2373568	2373704
II	2373700	2374434
II	2375054	2375397
II	2377196	2377836
II	2377932	2378070
II	2379584	2380846
II	2384052	2384623
II	2384873	2385299
II	2384873	2386121
II	2385400	2386159
II	2386166	2386463
II	2386166	2386350
II	2386384	2387352
II	2386384	2386563
II	2386384	2387352
II	2386384	2387352
II	2386384	2387352
II	2386384	2386863
II	2386384	2387352
II	2386386	2387352
II	2386447	2387583
II	2387584	2388068
II	2387584	2388067
II	2387584	2388067
II	2388458	2389060
II	2388458	2389061
II	2392405	2393127
II	2392428	2393127
II	2397962	2399214
II	2398833	2399129
II	2399397	2399623
II	2399836	2400209
II	2400264	2400684
II	2400682	2401429
II	2400932	2401429
II	2401550	2402131
II	2404009	2404773
II	2404766	2405508
II	2408898	2409442
II	2409735	2410924
II	2411415	2411989
II	2412125	2418223
II	2418216	2419077
II	2419190	2420671
II	2421367	2421847
II	2422150	2422637
II	2422905	2423535
II	2424190	2425339
II	2426434	2428377
II	2429124	2429975
II	2430055	2430653
II	2430057	2431362
II	2430057	2430655
II	2430076	2430534
II	2430076	2430534
II	2430392	2430648
II	2430763	2431365
II	2430853	2431365
II	2430853	2431365
II	2430885	2431343
II	2430885	2431343
II	2431058	2431356
II	2431955	2436412
II	2436314	2437681
II	2437753	2438942
II	2439050	2440249
II	2440256	2440848
II	2441055	2444014
II	2444025	2445914
II	2446033	2448747
II	2449036	2450007
II	2450308	2462541
II	2458085	2458581
II	2462693	2462798
II	2462925	2463976
II	2463450	2467211
II	2464417	2464651
II	2464432	2464609
II	2464735	2464906
II	2467291	2467556
II	2467782	2468325
II	2468405	2470086
II	2470536	2472088
II	2471261	2471453
II	2473200	2473377
II	2474010	2476284
II	2476288	2477580
II	2477692	2478355
II	2478489	2479273
II	2479795	2481735
II	2481738	2483215
II	2483344	2484226
II	2485300	2487618
II	2486853	2487604
II	2486854	2487620
II	2486854	2487618
II	2486854	2487618
II	2486856	2487380
II	2487621	2491661
II	2487621	2491661
II	2488015	2488223
II	2491821	2498028
II	2491821	2492329
II	2494209	2495009
II	2494643	2495019
II	2494663	2495010
II	2496647	2498121
II	2496647	2497271
II	2496652	2498121
II	2496652	2497192
II	2496652	2498033
II	2496652	2497641
II	2496686	2497275
II	2497192	2498033
II	2497198	2497483
II	2498022	2498121
II	2499187	2513570
II	2499218	2499531
II	2499218	2499528
II	2499220	2500124
II	2499220	2499531
II	2499221	2500124
II	2499221	2499531
II	2499221	2499531
II	2499221	2500124
II	2499221	2500124
II	2499222	2499531
II	2499227	2499507
II	2499240	2499528
II	2499246	2500124
II	2499298	2500124
II	2499821	2500124
II	2499821	2500124
II	2499821	2500118
II	2499830	2500065
II	2499836	2500124
II	2500378	2501162
II	2500378	2501158
II	2500378	2500986
II	2500378	2501162
II	2500378	2501154
II	2500621	2500982
II	2500639	2501162
II	2501193	2501615
II	2505428	2505617
II	2505429	2505617
II	2513067	2515723
II	2515791	2517434
II	2516261	2517148
II	2516269	2517314
II	2516271	2516704
II	2516898	2517279
II	2517604	2517982
II	2517659	2517977
II	2517998	2520889
II	2517998	2520670
II	2520855	2522026
II	2522738	2523675
II	2522738	2523365
II	2522738	2523675
II	2522738	2523675
II	2522738	2523672
II	2524214	2528712
II	2528217	2530211
II	2529803	2531520
II	2531545	2531957
II	2531551	2531952
II	2531631	2532010
II	2531646	2532015
II	2537577	2538220
II	2537736	2537960
II	2538059	2538634
II	2538640	2538917
II	2538935	2541940
II	2542040	2544414
II	2544431	2545671
II	2548524	2549299
II	2550399	2552012
II	2550402	2551122
II	2550404	2552013
II	2550404	2552009
II	2550404	2551164
II	2550404	2552013
II	2550404	2552009
II	2551237	2552011
II	2551289	2552013
II	2553768	2554303
II	2553771	2556454
II	2554266	2556450
II	2554266	2556450
II	2554295	2556450
II	2555583	2556450
II	2555641	2556450
II	2555797	2556451
II	2555839	2556450
II	2556006	2556450
II	2556203	2556359
II	2556604	2557083
II	2557795	2558025
II	2558280	2558450
II	2558561	2559531
II	2559618	2560611
II	2561026	2561687
II	2561910	2562536
II	2562768	2563352
II	2563104	2563870
II	2563900	2564721
II	2565059	2565776
II	2565851	2566148
II	2565854	2566148
II	2565856	2566148
II	2566340	2566417
II	2566517	2566897
II	2566897	2567426
II	2568046	2568726
II	2568137	2568650
II	2568942	2569161
II	2571259	2572058
II	2572130	2572710
II	2573333	2573804
II	2575254	2575434
II	2575254	2575434
II	2575501	2576187
II	2576284	2577768
II	2577371	2578573
II	2578576	2584994
II	2578576	2579686
II	2582473	2582775
II	2582840	2583024
II	2583350	2583478
II	2584989	2586110
II	2586221	2588690
II	2590557	2591007
II	2590640	2591288
II	2590644	2590934
II	2591497	2592200
II	2591498	2592170
II	2591659	2592202
II	2593064	2594037
II	2593072	2594025
II	2593075	2593913
II	2593081	2600286
II	2593082	2600068
II	2593731	2600068
II	2594037	2600068
II	2594037	2600068
II	2600102	2600286
II	2601184	2601563
II	2601582	2601801
II	2602398	2602605
II	2602611	2603111
II	2603315	2604019
II	2606762	2607585
II	2611253	2614614
II	2612483	2613082
II	2614650	2614803
II	2614653	2615037
II	2614653	2615033
II	2614653	2615019
II	2614655	2615037
II	2614655	2615033
II	2614655	2614803
II	2614717	2617062
II	2615069	2615311
II	2615073	2615311
II	2615074	2615320
II	2615075	2615268
II	2615075	2615311
II	2615075	2615311
II	2615075	2615312
II	2615075	2615311
II	2615075	2615314
II	2615075	2615311
II	2615075	2615311
II	2615075	2615311
II	2615075	2615312
II	2615075	2615317
II	2615088	2615312
II	2615106	2615313
II	2615106	2615306
II	2615115	2615313
II	2617112	2617618
II	2619156	2622534
II	2622644	2623447
II	2622695	2623443
II	2623448	2623664
II	2623448	2623664
II	2623451	2623669
II	2623694	2623837
II	2623836	2624733
II	2623837	2626619
II	2626648	2627237
II	2627492	2627906
II	2628074	2628847
II	2628842	2630023
II	2630415	2631231
II	2631381	2631740
II	2632787	2633073
II	2634122	2634831
II	2634975	2635716
II	2636942	2637600
II	2638201	2641863
II	2639698	2640014
II	2640008	2640339
II	2641862	2643572
II	2647634	2648150
II	2648440	2649302
II	2648846	2650731
II	2649504	2650696
II	2650983	2653517
II	2651936	2653517
II	2652581	2653517
II	2653603	2655311
II	2653848	2654563
II	2653848	2654033
II	2653879	2654335
II	2655339	2657241
II	2655339	2655787
II	2655340	2655692
II	2655890	2656725
II	2655897	2656475
II	2656240	2657241
II	2656728	2677156
II	2657390	2658294
II	2658671	2659168
II	2659289	2660808
II	2661332	2665505
II	2665853	2668441
II	2668578	2671273
II	2671386	2673999
II	2673812	2673999
II	2673813	2673999
II	2673813	2673999
II	2673814	2673999
II	2674026	2674985
II	2674026	2674985
II	2674028	2674996
II	2674029	2674981
II	2674029	2674981
II	2674029	2674989
II	2674030	2674981
II	2674030	2674981
II	2674030	2674981
II	2674681	2674981
II	2675182	2676993
II	2677184	2682604
II	2681547	2682125
II	2682254	2682473
II	2682605	2710257
II	2682605	2682779
II	2682635	2682779
II	2682635	2682779
II	2687476	2687891
II	2689914	2690345
II	2689914	2690329
II	2710258	2712140
II	2711566	2712034
II	2711574	2712136
II	2711574	2712136
II	2712110	2713057
II	2712176	2712517
II	2712176	2712517
II	2712176	2712408
II	2712177	2712517
II	2712525	2714132
II	2712618	2713619
II	2713514	2733839
II	2713760	2714359
II	2733213	2742581
II	2742734	2748087
II	2748267	2760228
II	2759250	2760228
II	2759255	2760229
II	2759255	2760229
II	2759264	2760229
II	2760228	2762184
II	2761970	2765788
II	2765911	2772715
II	2772918	2777312
II	2775424	2776220
II	2775425	2776343
II	2775427	2775792
II	2775428	2776344
II	2775863	2776349
II	2775975	2776344
II	2775975	2776343
II	2775978	2776344
II	2775978	2776344
II	2777311	2784930
II	2777781	2778451
II	2778523	2779332
II	2785021	2785155
II	2785131	2789269
II	2789268	2789957
II	2790103	2792280
II	2792127	2799462
II	2799562	2805182
II	2805197	2805947
II	2806466	2806878
II	2807092	2818708
II	2818717	2842706
II	2839264	2839444
II	2839264	2839446
II	2843102	2844769
II	2843700	2843973
II	2843700	2844315
II	2844090	2844315
II	2844767	2845017
II	2845018	2846614
II	2846907	2855677
II	2855579	2862147
II	2860333	2860432
II	2860337	2860449
II	2862159	2863830
II	2864406	2866821
II	2866842	2866987
II	2866987	2872613
II	2872666	2875718
II	2875840	2878467
II	2878426	2881313
II	2881188	2882349
II	2882309	2883993
II	2883778	2886020
II	2885824	2885978
II	2886091	2890914
II	2886290	2886363
II	2887632	2888397
II	2890540	2890914
II	2890860	2897566
II	2891592	2892167
II	2892166	2892969
II	2892166	2892959
II	2892167	2892959
II	2892167	2892959
II	2892186	2892962
II	2898738	2899176
II	2898780	2899655
II	2899614	2902907
II	2901914	2902155
II	2902647	2902910
II	2902843	2903487
II	2903475	2905539
II	2905493	2905884
II	2905870	2906281
II	2905892	2906691
II	2905893	2906089
II	2905893	2906691
II	2905896	2906691
II	2905896	2906692
II	2905896	2906691
II	2905897	2906691
II	2905897	2906691
II	2905897	2906691
II	2905897	2906692
II	2905897	2906691
II	2905916	2906694
II	2906222	2906692
II	2906278	2906691
II	2906837	2911537
II	2906878	2907740
II	2908228	2908506
II	2909736	2909858
II	2910258	2910378
II	2912287	2924979
II	2912359	2912603
II	2913137	2913383
II	2922899	2923113
II	2924714	2924934
II	2924733	2924958
II	2925230	2936648
II	2935637	2950679
II	2947248	2947680
II	2947916	2948027
II	2948231	2948434
II	2950336	2950972
II	2950646	2955621
II	2951348	2951770
II	2951966	2952219
II	2955693	2961039
II	2957413	2957514
II	2957413	2957514
II	2961160	2963238
II	2963343	2967638
II	2967638	2971843
II	2971615	2971731
II	2971617	2971799
II	2971619	2976130
II	2971619	2971843
II	2976121	2980282
II	2980087	2980282
II	2980279	2982625
II	2982622	2989523
II	2988721	2991485
II	2989081	2989347
II	2989091	2989355
II	2989091	2989354
II	2989248	2989353
II	2991407	2991938
II	2992043	2994332
II	2994332	3007637
II	3007228	3008058
II	3007501	3019039
II	3007885	3008058
II	3011418	3011969
II	3011833	3012245
II	3017512	3018310
II	3019166	3021521
II	3021519	3021892
II	3021946	3022972
II	3022972	3023432
II	3023661	3034017
II	3027251	3028146
II	3027252	3028146
II	3027252	3028146
II	3031111	3032702
II	3031111	3032702
II	3031111	3032702
II	3031344	3032704
II	3033713	3038568
II	3038504	3042060
II	3042127	3051065
II	3051840	3060686
II	3053319	3053556
II	3060543	3063193
II	3063482	3064054
II	3064306	3064964
II	3065122	3065379
II	3065466	3066841
II	3066621	3067114
II	3066661	3067473
II	3067453	3067943
II	3068180	3068689
II	3068695	3069369
II	3069207	3069357
II	3069267	3069592
II	3069267	3069939
II	3069677	3070269
II	3069677	3069751
II	3070252	3071773
II	3070282	3070521
II	3072108	3072480
II	3072245	3072874
II	3072313	3072465
II	3072322	3072402
II	3072525	3072863
II	3072719	3073831
II	3072719	3072841
II	3073125	3073668
II	3073144	3073732
II	3074307	3075073
II	3075229	3075586
II	3075229	3076102
II	3076104	3076650
II	3076653	3078094
II	3078108	3079666
II	3078169	3078670
II	3079782	3081038
II	3080610	3081039
II	3080610	3081038
II	3080766	3085130
II	3084913	3085130
II	3084920	3090785
II	3085757	3086668
II	3090572	3103903
II	3094993	3095425
II	3098748	3099004
II	3099000	3099353
II	3099000	3099350
II	3099000	3099353
II	3099004	3099355
II	3099049	3099350
II	3104032	3106844
II	3106299	3111920
II	3106378	3107143
II	3111481	3111972
II	3111481	3112103
II	3111481	3112349
II	3111481	3112349
II	3111481	3112349
II	3111481	3112349
II	3111481	3112349
II	3111483	3112349
II	3111609	3112357
II	3112103	3114047
II	3114061	3116261
II	3116256	3118038
II	3118038	3124285
II	3124287	3125702
II	3125609	3127983
II	3127868	3128258
II	3128140	3132593
II	3132492	3133582
II	3132838	3140703
II	3132938	3142494
II	3137980	3138229
II	3138340	3138851
II	3138525	3139110
II	3139011	3139511
II	3139516	3139785
II	3142188	3145845
II	3145844	3148834
II	3149956	3150750
II	3149956	3150750
II	3151245	3151783
II	3151835	3157853
II	3157944	3160454
II	3158040	3158528
II	3167602	3172470
II	3172470	3174785
II	3174788	3177705
II	3176853	3179878
II	3176865	3177705
II	3177233	3177796
II	3177794	3177971
II	3177795	3178040
II	3179712	3180011
II	3179712	3180067
II	3179829	3198237
II	3179962	3180311
II	3180147	3180311
II	3181473	3183299
II	3183388	3185898
II	3186086	3188839
II	3189060	3191642
II	3191481	3195716
II	3196066	3197664
II	3197613	3198193
II	3198034	3198963
II	3198423	3200476
II	3198492	3199116
II	3198492	3199059
II	3198840	3199333
II	3199582	3200468
II	3200562	3201100
