chr	start	stop
II	13199000	13200000
II	13200000	13201000
II	13201000	13202000
II	13202000	13203000
II	13203000	13204000
II	13204000	13205000
II	13205000	13206000
II	13206000	13207000
II	13207000	13208000
II	13211000	13212000
II	13212000	13213000
II	13213000	13214000
II	13214000	13215000
II	13215000	13216000
II	13216000	13217000
II	13217000	13218000
II	13218000	13219000
II	13219000	13220000
II	13220000	13221000
II	13221000	13222000
II	13222000	13223000
II	13260000	13261000
II	13261000	13262000
II	13262000	13263000
II	13263000	13264000
II	13333000	13334000
II	13334000	13335000
II	13335000	13336000
II	13336000	13337000
II	13337000	13338000
II	13354000	13355000
II	13355000	13356000
II	13356000	13357000
II	13357000	13358000
II	13358000	13359000
II	13359000	13360000
II	13360000	13361000
II	13361000	13362000
II	13362000	13363000
II	13363000	13364000
II	13411000	13412000
II	13412000	13413000
II	13413000	13414000
II	13414000	13415000
II	13447000	13448000
II	13448000	13449000
II	13449000	13450000
II	13450000	13451000
II	13451000	13452000
II	13452000	13453000
II	13453000	13454000
II	13454000	13455000
II	13455000	13456000
II	13456000	13457000
II	13457000	13458000
II	13458000	13459000
II	13459000	13460000
II	13491000	13492000
II	13492000	13493000
II	13493000	13494000
II	13494000	13495000
II	13495000	13496000
II	13536000	13537000
II	13537000	13538000
II	13538000	13539000
II	13539000	13540000
II	13540000	13541000
II	13576000	13577000
II	13624000	13625000
II	13625000	13626000
II	13626000	13627000
II	13646000	13647000
II	13647000	13648000
II	13648000	13649000
II	13669000	13670000
II	13670000	13671000
II	13671000	13672000
II	13672000	13673000
II	13673000	13674000
II	13674000	13675000
II	13750000	13751000
II	13843000	13844000
II	13844000	13845000
II	13845000	13846000
II	13846000	13847000
II	13847000	13848000
II	13848000	13849000
II	13849000	13850000
II	13850000	13851000
II	13851000	13852000
II	13878000	13879000
II	13879000	13880000
II	13880000	13881000
II	13881000	13882000
II	13882000	13883000
II	13883000	13884000
II	13884000	13885000
II	13885000	13886000
II	13889000	13890000
II	13890000	13891000
II	13891000	13892000
II	13892000	13893000
II	13893000	13894000
II	13894000	13895000
II	13895000	13896000
II	13896000	13897000
II	13897000	13898000
II	13937000	13938000
II	13938000	13939000
II	13939000	13940000
II	13940000	13941000
II	13941000	13942000
II	13942000	13943000
II	13943000	13944000
II	13944000	13945000
II	13945000	13946000
II	13946000	13947000
II	13947000	13948000
II	13948000	13949000
II	13949000	13950000
II	13971000	13972000
II	13972000	13973000
II	13973000	13974000
II	13974000	13975000
II	13975000	13976000
II	13976000	13977000
II	13977000	13978000
II	14076000	14077000
II	14224000	14225000
II	14225000	14226000
II	14226000	14227000
II	14227000	14228000
II	14228000	14229000
II	14229000	14230000
II	14230000	14231000
II	14231000	14232000
II	14232000	14233000
II	14233000	14234000
II	14234000	14235000
II	14235000	14236000
II	14311000	14312000
II	14312000	14313000
II	14313000	14314000
II	14314000	14315000
II	14315000	14316000
II	14316000	14317000
II	14317000	14318000
II	14334000	14335000
II	14335000	14336000
II	14336000	14337000
II	14980000	14981000
II	14981000	14982000
II	14982000	14983000
III	340000	341000
III	341000	342000
III	342000	343000
III	343000	344000
III	344000	345000
III	924000	925000
III	925000	926000
III	926000	927000
III	927000	928000
III	928000	929000
III	929000	930000
III	930000	931000
III	931000	932000
III	932000	933000
III	1124000	1125000
III	1125000	1126000
III	1126000	1127000
III	1127000	1128000
III	1128000	1129000
III	1172000	1173000
III	1173000	1174000
III	1174000	1175000
III	1175000	1176000
III	1176000	1177000
III	1177000	1178000
III	1178000	1179000
III	1179000	1180000
III	1180000	1181000
III	1181000	1182000
III	1182000	1183000
III	1183000	1184000
III	1184000	1185000
III	1185000	1186000
III	1186000	1187000
III	1187000	1188000
III	1188000	1189000
III	1189000	1190000
III	1221000	1222000
III	1254000	1255000
III	1255000	1256000
III	1256000	1257000
III	1257000	1258000
III	1258000	1259000
III	1259000	1260000
III	1260000	1261000
III	1261000	1262000
III	1262000	1263000
III	1263000	1264000
III	1264000	1265000
III	1265000	1266000
III	1266000	1267000
III	1333000	1334000
III	1342000	1343000
III	1343000	1344000
III	1344000	1345000
III	1345000	1346000
III	1467000	1468000
III	1468000	1469000
III	1469000	1470000
III	1470000	1471000
III	1471000	1472000
III	1472000	1473000
III	1473000	1474000
III	1474000	1475000
III	1475000	1476000
III	1476000	1477000
III	1477000	1478000
III	1478000	1479000
III	1479000	1480000
III	1480000	1481000
III	1481000	1482000
III	1482000	1483000
III	1483000	1484000
III	1484000	1485000
III	1485000	1486000
III	1486000	1487000
III	1487000	1488000
III	1488000	1489000
III	1489000	1490000
III	1490000	1491000
III	1491000	1492000
III	1545000	1546000
III	1546000	1547000
III	1547000	1548000
III	1548000	1549000
III	1559000	1560000
III	1560000	1561000
III	1561000	1562000
III	1562000	1563000
III	1563000	1564000
III	1564000	1565000
III	1565000	1566000
III	1566000	1567000
III	1567000	1568000
III	1568000	1569000
III	1569000	1570000
III	1570000	1571000
III	1571000	1572000
III	1572000	1573000
III	1573000	1574000
III	1578000	1579000
III	1579000	1580000
III	1580000	1581000
III	1597000	1598000
III	1598000	1599000
III	1599000	1600000
III	1600000	1601000
III	1601000	1602000
III	1602000	1603000
III	1606000	1607000
III	1607000	1608000
III	1608000	1609000
III	1609000	1610000
III	1610000	1611000
III	1611000	1612000
III	1612000	1613000
III	1613000	1614000
III	1614000	1615000
III	1615000	1616000
III	1616000	1617000
III	1617000	1618000
III	1618000	1619000
III	1625000	1626000
III	1626000	1627000
III	1627000	1628000
III	1628000	1629000
III	1629000	1630000
III	1635000	1636000
III	1636000	1637000
III	1637000	1638000
III	1638000	1639000
III	1666000	1667000
III	1667000	1668000
III	1668000	1669000
III	1669000	1670000
III	1670000	1671000
III	1671000	1672000
III	1672000	1673000
III	1673000	1674000
III	1696000	1697000
III	1697000	1698000
III	1698000	1699000
III	1699000	1700000
III	1700000	1701000
III	1701000	1702000
III	1702000	1703000
III	1703000	1704000
III	1704000	1705000
III	1705000	1706000
III	1722000	1723000
III	1723000	1724000
III	1724000	1725000
III	1725000	1726000
III	1726000	1727000
III	1727000	1728000
III	1728000	1729000
III	1729000	1730000
III	1730000	1731000
III	1754000	1755000
III	1755000	1756000
III	1756000	1757000
III	1757000	1758000
III	1758000	1759000
III	1759000	1760000
III	1760000	1761000
III	1761000	1762000
III	1762000	1763000
III	1763000	1764000
III	1764000	1765000
III	1765000	1766000
III	1766000	1767000
III	1767000	1768000
III	1768000	1769000
III	1769000	1770000
III	1770000	1771000
III	1771000	1772000
III	1772000	1773000
III	1783000	1784000
III	1784000	1785000
III	1785000	1786000
III	1786000	1787000
III	1840000	1841000
III	1841000	1842000
III	1847000	1848000
III	1848000	1849000
III	1849000	1850000
III	1850000	1851000
III	1851000	1852000
III	1852000	1853000
III	1853000	1854000
III	1854000	1855000
III	1855000	1856000
III	1856000	1857000
III	1857000	1858000
III	1858000	1859000
III	1861000	1862000
III	1862000	1863000
III	1863000	1864000
III	1864000	1865000
III	1865000	1866000
III	1866000	1867000
III	1867000	1868000
III	1868000	1869000
III	1869000	1870000
III	1998000	1999000
III	1999000	2000000
III	2085000	2086000
III	2086000	2087000
III	2087000	2088000
III	2088000	2089000
III	2089000	2090000
III	2090000	2091000
III	2091000	2092000
III	2092000	2093000
III	2093000	2094000
III	2094000	2095000
III	2095000	2096000
III	2096000	2097000
III	2097000	2098000
III	2098000	2099000
III	2099000	2100000
III	2100000	2101000
III	2329000	2330000
III	2330000	2331000
III	2331000	2332000
III	2332000	2333000
III	2333000	2334000
III	2334000	2335000
III	2335000	2336000
III	2336000	2337000
III	2337000	2338000
III	2338000	2339000
III	2339000	2340000
III	2340000	2341000
III	2341000	2342000
III	2355000	2356000
III	2356000	2357000
III	2357000	2358000
III	2379000	2380000
III	2380000	2381000
III	2381000	2382000
III	2382000	2383000
III	2383000	2384000
III	2412000	2413000
III	2413000	2414000
III	2414000	2415000
III	2415000	2416000
III	2416000	2417000
III	2417000	2418000
III	2418000	2419000
III	2419000	2420000
III	2420000	2421000
III	2421000	2422000
III	2422000	2423000
III	2423000	2424000
III	2424000	2425000
III	2425000	2426000
III	2426000	2427000
III	2427000	2428000
III	2428000	2429000
III	2429000	2430000
III	2430000	2431000
III	2431000	2432000
III	2432000	2433000
III	2433000	2434000
III	2441000	2442000
III	2442000	2443000
III	2443000	2444000
III	2444000	2445000
III	2512000	2513000
III	2513000	2514000
III	2514000	2515000
III	2515000	2516000
III	2531000	2532000
III	2763000	2764000
III	2764000	2765000
III	2765000	2766000
III	2766000	2767000
III	2767000	2768000
III	2768000	2769000
III	2769000	2770000
III	2770000	2771000
III	2771000	2772000
III	2772000	2773000
III	2773000	2774000
III	2788000	2789000
III	2789000	2790000
III	2790000	2791000
III	2791000	2792000
III	2801000	2802000
III	2817000	2818000
III	2829000	2830000
III	2830000	2831000
III	2831000	2832000
III	2832000	2833000
III	2833000	2834000
III	2834000	2835000
III	2835000	2836000
III	2836000	2837000
III	2837000	2838000
III	2959000	2960000
III	2960000	2961000
III	2961000	2962000
III	2962000	2963000
III	3069000	3070000
III	3070000	3071000
III	3088000	3089000
III	3293000	3294000
III	3294000	3295000
III	9912000	9913000
III	9913000	9914000
III	9914000	9915000
III	9915000	9916000
III	9925000	9926000
III	9926000	9927000
III	9927000	9928000
III	9928000	9929000
III	9929000	9930000
III	9930000	9931000
III	9931000	9932000
III	9945000	9946000
III	9946000	9947000
III	9947000	9948000
III	9948000	9949000
III	9949000	9950000
III	9950000	9951000
III	9951000	9952000
III	9952000	9953000
III	9953000	9954000
III	9954000	9955000
III	9955000	9956000
III	9956000	9957000
III	9957000	9958000
III	9958000	9959000
III	9959000	9960000
III	9960000	9961000
III	9961000	9962000
III	9962000	9963000
III	9963000	9964000
III	9964000	9965000
III	9965000	9966000
III	9966000	9967000
III	9967000	9968000
III	11093000	11094000
III	11094000	11095000
III	11095000	11096000
III	11140000	11141000
III	11141000	11142000
III	11142000	11143000
III	11168000	11169000
III	11581000	11582000
III	11582000	11583000
III	11583000	11584000
III	11584000	11585000
III	11585000	11586000
III	11586000	11587000
III	11587000	11588000
III	11588000	11589000
III	11589000	11590000
III	11590000	11591000
III	11591000	11592000
III	11592000	11593000
III	12233000	12234000
III	12234000	12235000
III	12235000	12236000
III	12236000	12237000
III	12237000	12238000
III	12238000	12239000
III	12239000	12240000
III	12240000	12241000
III	12241000	12242000
III	12242000	12243000
III	12243000	12244000
III	12244000	12245000
III	12296000	12297000
III	12297000	12298000
III	12409000	12410000
III	12419000	12420000
III	12420000	12421000
III	12421000	12422000
III	12422000	12423000
III	12526000	12527000
III	12527000	12528000
III	12528000	12529000
III	12529000	12530000
III	12530000	12531000
III	12531000	12532000
III	12532000	12533000
III	12533000	12534000
III	12534000	12535000
III	12598000	12599000
III	12599000	12600000
III	12600000	12601000
III	12601000	12602000
III	12602000	12603000
III	12603000	12604000
III	12604000	12605000
III	12605000	12606000
III	12606000	12607000
III	12607000	12608000
IV	16000	17000
IV	17000	18000
IV	18000	19000
IV	29000	30000
IV	30000	31000
IV	31000	32000
IV	1020000	1021000
IV	1021000	1022000
IV	1113000	1114000
IV	1114000	1115000
IV	1115000	1116000
IV	1116000	1117000
IV	1117000	1118000
IV	1118000	1119000
IV	1119000	1120000
IV	1120000	1121000
IV	1121000	1122000
IV	1248000	1249000
IV	1273000	1274000
IV	1274000	1275000
IV	1275000	1276000
IV	1276000	1277000
IV	1277000	1278000
IV	1278000	1279000
IV	1279000	1280000
IV	1280000	1281000
IV	1281000	1282000
IV	1282000	1283000
IV	1283000	1284000
IV	1284000	1285000
IV	1285000	1286000
IV	1324000	1325000
IV	1325000	1326000
IV	1326000	1327000
IV	1327000	1328000
IV	1328000	1329000
IV	1329000	1330000
IV	1330000	1331000
IV	1331000	1332000
IV	1335000	1336000
IV	1336000	1337000
IV	1337000	1338000
IV	1338000	1339000
IV	1339000	1340000
IV	1340000	1341000
IV	1341000	1342000
IV	1342000	1343000
IV	1343000	1344000
IV	1344000	1345000
IV	1345000	1346000
IV	1346000	1347000
IV	1347000	1348000
IV	1348000	1349000
IV	1592000	1593000
IV	1593000	1594000
IV	1603000	1604000
IV	1604000	1605000
IV	1605000	1606000
IV	1606000	1607000
IV	1878000	1879000
IV	1879000	1880000
IV	1880000	1881000
IV	1881000	1882000
IV	1882000	1883000
IV	1883000	1884000
IV	1884000	1885000
IV	1885000	1886000
IV	1886000	1887000
IV	1887000	1888000
IV	1985000	1986000
IV	1986000	1987000
IV	1987000	1988000
IV	1988000	1989000
IV	1989000	1990000
IV	1990000	1991000
IV	1991000	1992000
IV	1992000	1993000
IV	1993000	1994000
IV	1994000	1995000
IV	1995000	1996000
IV	1996000	1997000
IV	1997000	1998000
IV	1998000	1999000
IV	1999000	2000000
IV	2029000	2030000
IV	2030000	2031000
IV	2031000	2032000
IV	2032000	2033000
IV	2033000	2034000
IV	2184000	2185000
IV	2188000	2189000
IV	2189000	2190000
IV	2190000	2191000
IV	2191000	2192000
IV	2192000	2193000
IV	2193000	2194000
IV	2194000	2195000
IV	2195000	2196000
IV	2365000	2366000
IV	2466000	2467000
IV	2467000	2468000
IV	2468000	2469000
IV	2469000	2470000
IV	2470000	2471000
IV	2471000	2472000
IV	2472000	2473000
IV	2473000	2474000
IV	2474000	2475000
IV	2475000	2476000
IV	2487000	2488000
IV	2488000	2489000
IV	2489000	2490000
IV	2490000	2491000
IV	2491000	2492000
IV	2492000	2493000
IV	2493000	2494000
IV	2494000	2495000
IV	2495000	2496000
IV	2496000	2497000
IV	2497000	2498000
IV	2498000	2499000
IV	2499000	2500000
IV	2500000	2501000
IV	2501000	2502000
IV	2502000	2503000
IV	2503000	2504000
IV	2504000	2505000
IV	2519000	2520000
IV	2557000	2558000
IV	2685000	2686000
IV	2730000	2731000
IV	2731000	2732000
IV	2732000	2733000
IV	2733000	2734000
IV	2759000	2760000
IV	2760000	2761000
IV	2761000	2762000
IV	2762000	2763000
IV	2763000	2764000
IV	2764000	2765000
IV	2765000	2766000
IV	2766000	2767000
IV	2767000	2768000
IV	2783000	2784000
IV	2784000	2785000
IV	2785000	2786000
IV	2786000	2787000
IV	2787000	2788000
IV	2788000	2789000
IV	2789000	2790000
IV	2790000	2791000
IV	2791000	2792000
IV	2792000	2793000
IV	2793000	2794000
IV	2794000	2795000
IV	2795000	2796000
IV	2809000	2810000
IV	2810000	2811000
IV	2811000	2812000
IV	2812000	2813000
IV	2813000	2814000
IV	2814000	2815000
IV	2815000	2816000
IV	2823000	2824000
IV	2824000	2825000
IV	2825000	2826000
IV	2826000	2827000
IV	2827000	2828000
IV	2949000	2950000
IV	2950000	2951000
IV	2951000	2952000
IV	2952000	2953000
IV	2953000	2954000
IV	2954000	2955000
IV	2955000	2956000
IV	2956000	2957000
IV	2957000	2958000
IV	3369000	3370000
IV	3370000	3371000
IV	3371000	3372000
IV	3372000	3373000
IV	3506000	3507000
IV	3507000	3508000
IV	3508000	3509000
IV	3509000	3510000
IV	3510000	3511000
IV	3511000	3512000
IV	3512000	3513000
IV	3513000	3514000
IV	3514000	3515000
IV	3515000	3516000
IV	3516000	3517000
IV	3887000	3888000
IV	3888000	3889000
IV	3889000	3890000
IV	3890000	3891000
IV	3891000	3892000
IV	3892000	3893000
IV	3972000	3973000
IV	4052000	4053000
IV	4053000	4054000
IV	4054000	4055000
IV	4055000	4056000
IV	4056000	4057000
IV	4057000	4058000
IV	4058000	4059000
IV	4059000	4060000
IV	4060000	4061000
IV	4061000	4062000
IV	4062000	4063000
IV	4063000	4064000
IV	4064000	4065000
IV	4065000	4066000
IV	4066000	4067000
IV	4102000	4103000
IV	4103000	4104000
IV	4104000	4105000
IV	4105000	4106000
IV	4106000	4107000
IV	4107000	4108000
IV	4108000	4109000
IV	4109000	4110000
IV	4110000	4111000
IV	4111000	4112000
IV	4112000	4113000
IV	4113000	4114000
IV	4114000	4115000
IV	4115000	4116000
IV	4116000	4117000
IV	4117000	4118000
IV	4118000	4119000
IV	4119000	4120000
IV	4120000	4121000
IV	4168000	4169000
IV	4169000	4170000
IV	4170000	4171000
IV	4347000	4348000
IV	4370000	4371000
IV	4371000	4372000
IV	4372000	4373000
IV	4373000	4374000
IV	4374000	4375000
IV	4375000	4376000
IV	4376000	4377000
IV	4377000	4378000
IV	4378000	4379000
IV	4379000	4380000
IV	5447000	5448000
IV	5448000	5449000
IV	5449000	5450000
IV	5450000	5451000
IV	5451000	5452000
IV	5452000	5453000
IV	5453000	5454000
IV	5454000	5455000
IV	5455000	5456000
IV	5456000	5457000
IV	5457000	5458000
IV	5458000	5459000
IV	5459000	5460000
IV	5460000	5461000
IV	5461000	5462000
IV	5462000	5463000
IV	5463000	5464000
IV	5464000	5465000
IV	5821000	5822000
IV	5822000	5823000
IV	5823000	5824000
IV	5824000	5825000
IV	5825000	5826000
IV	5826000	5827000
IV	5827000	5828000
IV	5828000	5829000
IV	5829000	5830000
IV	5830000	5831000
IV	5831000	5832000
IV	5832000	5833000
IV	5833000	5834000
IV	5834000	5835000
IV	5835000	5836000
IV	5836000	5837000
IV	5837000	5838000
IV	5838000	5839000
IV	5839000	5840000
IV	6206000	6207000
IV	6207000	6208000
IV	6208000	6209000
IV	6209000	6210000
IV	6210000	6211000
IV	6211000	6212000
IV	6212000	6213000
IV	6213000	6214000
IV	6214000	6215000
IV	6215000	6216000
IV	6216000	6217000
IV	6217000	6218000
IV	6218000	6219000
IV	6219000	6220000
IV	6220000	6221000
IV	6221000	6222000
IV	6222000	6223000
IV	6223000	6224000
IV	6224000	6225000
IV	6225000	6226000
IV	6226000	6227000
IV	6227000	6228000
IV	6228000	6229000
IV	6229000	6230000
IV	6230000	6231000
IV	6231000	6232000
IV	6232000	6233000
IV	6606000	6607000
IV	6607000	6608000
IV	6608000	6609000
IV	6609000	6610000
IV	6610000	6611000
IV	6634000	6635000
IV	6648000	6649000
IV	6649000	6650000
IV	6650000	6651000
IV	6651000	6652000
IV	6652000	6653000
IV	6653000	6654000
IV	6654000	6655000
IV	6655000	6656000
IV	6656000	6657000
IV	6657000	6658000
IV	6658000	6659000
IV	6659000	6660000
IV	6660000	6661000
IV	7451000	7452000
IV	7452000	7453000
IV	7453000	7454000
IV	7454000	7455000
IV	7455000	7456000
IV	7456000	7457000
IV	7457000	7458000
IV	12434000	12435000
IV	12435000	12436000
IV	12436000	12437000
IV	12437000	12438000
IV	12438000	12439000
IV	12439000	12440000
IV	12440000	12441000
IV	12441000	12442000
IV	12442000	12443000
IV	12443000	12444000
IV	12444000	12445000
IV	12837000	12838000
IV	12868000	12869000
IV	12869000	12870000
IV	12870000	12871000
IV	12871000	12872000
IV	12872000	12873000
IV	12873000	12874000
IV	12874000	12875000
IV	12875000	12876000
IV	12876000	12877000
IV	12877000	12878000
IV	12987000	12988000
IV	12988000	12989000
IV	12989000	12990000
IV	12990000	12991000
IV	12991000	12992000
IV	12992000	12993000
IV	12993000	12994000
IV	12994000	12995000
IV	12995000	12996000
IV	13517000	13518000
IV	13518000	13519000
IV	13519000	13520000
IV	13520000	13521000
IV	13521000	13522000
IV	13522000	13523000
IV	13523000	13524000
IV	13524000	13525000
IV	13525000	13526000
IV	13526000	13527000
IV	13527000	13528000
IV	13528000	13529000
IV	13529000	13530000
IV	13980000	13981000
IV	13981000	13982000
IV	13982000	13983000
IV	13983000	13984000
IV	13984000	13985000
IV	13985000	13986000
IV	13986000	13987000
IV	13987000	13988000
IV	13988000	13989000
IV	13989000	13990000
IV	14170000	14171000
IV	14171000	14172000
IV	14172000	14173000
IV	14173000	14174000
IV	14174000	14175000
IV	14175000	14176000
IV	14176000	14177000
IV	14177000	14178000
IV	14178000	14179000
IV	14179000	14180000
IV	14180000	14181000
IV	14519000	14520000
IV	14520000	14521000
IV	14521000	14522000
IV	14522000	14523000
IV	14523000	14524000
IV	14524000	14525000
IV	14525000	14526000
IV	14526000	14527000
IV	14527000	14528000
IV	14528000	14529000
IV	14529000	14530000
IV	14530000	14531000
IV	14531000	14532000
IV	14532000	14533000
IV	14533000	14534000
IV	14534000	14535000
IV	14535000	14536000
IV	14536000	14537000
IV	14537000	14538000
IV	14538000	14539000
IV	14539000	14540000
IV	14540000	14541000
IV	14541000	14542000
IV	14542000	14543000
IV	14543000	14544000
IV	14544000	14545000
IV	14545000	14546000
IV	14546000	14547000
IV	14547000	14548000
IV	14548000	14549000
IV	14549000	14550000
IV	14550000	14551000
IV	15445000	15446000
IV	15446000	15447000
IV	15768000	15769000
IV	15898000	15899000
IV	15899000	15900000
IV	15900000	15901000
IV	15901000	15902000
IV	15902000	15903000
IV	15903000	15904000
IV	15904000	15905000
IV	15905000	15906000
IV	15906000	15907000
IV	15907000	15908000
IV	16227000	16228000
IV	16228000	16229000
IV	16229000	16230000
IV	16230000	16231000
IV	16231000	16232000
IV	16233000	16234000
IV	16234000	16235000
IV	16235000	16236000
IV	16236000	16237000
IV	16237000	16238000
IV	16238000	16239000
IV	16239000	16240000
IV	16240000	16241000
IV	16241000	16242000
IV	16242000	16243000
IV	16286000	16287000
IV	16353000	16354000
IV	16354000	16355000
IV	16355000	16356000
IV	16356000	16357000
IV	16357000	16358000
IV	16358000	16359000
IV	16359000	16360000
IV	16360000	16361000
IV	16361000	16362000
IV	16425000	16426000
IV	16426000	16427000
IV	16427000	16428000
IV	16428000	16429000
IV	16429000	16430000
IV	16430000	16431000
IV	16431000	16432000
IV	16432000	16433000
IV	16465000	16466000
IV	16466000	16467000
IV	16467000	16468000
IV	16468000	16469000
IV	16469000	16470000
IV	16470000	16471000
IV	16471000	16472000
IV	16472000	16473000
IV	16473000	16474000
IV	16474000	16475000
IV	16481000	16482000
IV	16482000	16483000
IV	16483000	16484000
IV	16484000	16485000
IV	16485000	16486000
IV	16486000	16487000
IV	16487000	16488000
IV	16488000	16489000
IV	16489000	16490000
IV	16791000	16792000
IV	16792000	16793000
IV	16805000	16806000
IV	16839000	16840000
IV	16840000	16841000
IV	16841000	16842000
IV	16842000	16843000
IV	16843000	16844000
IV	16844000	16845000
IV	16845000	16846000
IV	16846000	16847000
IV	16858000	16859000
IV	16859000	16860000
IV	16860000	16861000
IV	16861000	16862000
IV	16862000	16863000
IV	16863000	16864000
IV	16864000	16865000
IV	16865000	16866000
IV	16866000	16867000
IV	16867000	16868000
IV	16868000	16869000
IV	16869000	16870000
IV	16870000	16871000
IV	16871000	16872000
IV	16872000	16873000
IV	16873000	16874000
IV	16909000	16910000
IV	16910000	16911000
IV	16911000	16912000
IV	16912000	16913000
IV	16913000	16914000
IV	16914000	16915000
IV	16915000	16916000
IV	16916000	16917000
IV	16917000	16918000
IV	16918000	16919000
IV	16919000	16920000
IV	16920000	16921000
IV	16921000	16922000
IV	16922000	16923000
IV	16923000	16924000
IV	17077000	17078000
IV	17078000	17079000
IV	17079000	17080000
IV	17080000	17081000
IV	17081000	17082000
IV	17082000	17083000
IV	17083000	17084000
IV	17084000	17085000
IV	17134000	17135000
IV	17135000	17136000
IV	17136000	17137000
IV	17137000	17138000
IV	17138000	17139000
IV	17139000	17140000
IV	17140000	17141000
IV	17141000	17142000
IV	17142000	17143000
IV	17143000	17144000
IV	17144000	17145000
IV	17145000	17146000
IV	17146000	17147000
IV	17147000	17148000
IV	17148000	17149000
IV	17149000	17150000
IV	17446000	17447000
V	195000	196000
V	196000	197000
V	197000	198000
V	198000	199000
V	199000	200000
V	200000	201000
V	201000	202000
V	202000	203000
V	203000	204000
V	204000	205000
V	205000	206000
V	206000	207000
V	253000	254000
V	254000	255000
V	255000	256000
V	256000	257000
V	257000	258000
V	258000	259000
V	259000	260000
V	260000	261000
V	261000	262000
V	262000	263000
V	263000	264000
V	264000	265000
V	265000	266000
V	266000	267000
V	267000	268000
V	268000	269000
V	269000	270000
V	270000	271000
V	271000	272000
V	272000	273000
V	273000	274000
V	274000	275000
V	275000	276000
V	276000	277000
V	277000	278000
V	278000	279000
V	279000	280000
V	280000	281000
V	281000	282000
V	282000	283000
V	283000	284000
V	284000	285000
V	285000	286000
V	286000	287000
V	287000	288000
V	288000	289000
V	289000	290000
V	290000	291000
V	303000	304000
V	304000	305000
V	305000	306000
V	306000	307000
V	307000	308000
V	308000	309000
V	309000	310000
V	310000	311000
V	311000	312000
V	312000	313000
V	752000	753000
V	753000	754000
V	754000	755000
V	755000	756000
V	756000	757000
V	757000	758000
V	758000	759000
V	759000	760000
V	760000	761000
V	761000	762000
V	762000	763000
V	763000	764000
V	764000	765000
V	765000	766000
V	772000	773000
V	773000	774000
V	774000	775000
V	775000	776000
V	776000	777000
V	777000	778000
V	778000	779000
V	779000	780000
V	780000	781000
V	781000	782000
V	782000	783000
V	783000	784000
V	784000	785000
V	785000	786000
V	786000	787000
V	787000	788000
V	788000	789000
V	789000	790000
V	790000	791000
V	791000	792000
V	792000	793000
V	793000	794000
V	794000	795000
V	795000	796000
V	796000	797000
V	797000	798000
V	798000	799000
V	799000	800000
V	800000	801000
V	801000	802000
V	802000	803000
V	803000	804000
V	804000	805000
V	805000	806000
V	806000	807000
V	807000	808000
V	808000	809000
V	809000	810000
V	810000	811000
V	811000	812000
V	812000	813000
V	813000	814000
V	814000	815000
V	815000	816000
V	816000	817000
V	817000	818000
V	818000	819000
V	819000	820000
V	820000	821000
V	821000	822000
V	822000	823000
V	823000	824000
V	824000	825000
V	825000	826000
V	826000	827000
V	827000	828000
V	828000	829000
V	829000	830000
V	830000	831000
V	831000	832000
V	832000	833000
V	833000	834000
V	834000	835000
V	835000	836000
V	836000	837000
V	837000	838000
V	838000	839000
V	839000	840000
V	840000	841000
V	841000	842000
V	842000	843000
V	843000	844000
V	844000	845000
V	845000	846000
V	846000	847000
V	847000	848000
V	848000	849000
V	849000	850000
V	850000	851000
V	851000	852000
V	852000	853000
V	853000	854000
V	854000	855000
V	855000	856000
V	872000	873000
V	873000	874000
V	874000	875000
V	875000	876000
V	876000	877000
V	877000	878000
V	878000	879000
V	879000	880000
V	880000	881000
V	881000	882000
V	882000	883000
V	883000	884000
V	884000	885000
V	885000	886000
V	886000	887000
V	887000	888000
V	888000	889000
V	889000	890000
V	890000	891000
V	891000	892000
V	892000	893000
V	893000	894000
V	894000	895000
V	895000	896000
V	896000	897000
V	897000	898000
V	898000	899000
V	899000	900000
V	900000	901000
V	902000	903000
V	903000	904000
V	904000	905000
V	905000	906000
V	906000	907000
V	907000	908000
V	908000	909000
V	909000	910000
V	910000	911000
V	911000	912000
V	912000	913000
V	913000	914000
V	914000	915000
V	915000	916000
V	916000	917000
V	917000	918000
V	918000	919000
V	919000	920000
V	920000	921000
V	921000	922000
V	922000	923000
V	923000	924000
V	924000	925000
V	925000	926000
V	926000	927000
V	927000	928000
V	928000	929000
V	929000	930000
V	930000	931000
V	931000	932000
V	932000	933000
V	933000	934000
V	934000	935000
V	935000	936000
V	936000	937000
V	937000	938000
V	938000	939000
V	939000	940000
V	940000	941000
V	941000	942000
V	942000	943000
V	965000	966000
V	966000	967000
V	967000	968000
V	968000	969000
V	969000	970000
V	988000	989000
V	989000	990000
V	990000	991000
V	991000	992000
V	992000	993000
V	993000	994000
V	994000	995000
V	995000	996000
V	996000	997000
V	997000	998000
V	998000	999000
V	999000	1000000
V	1000000	1001000
V	1001000	1002000
V	1002000	1003000
V	1003000	1004000
V	1004000	1005000
V	1045000	1046000
V	1046000	1047000
V	1047000	1048000
V	1063000	1064000
V	1064000	1065000
V	1094000	1095000
V	1095000	1096000
V	1096000	1097000
V	1097000	1098000
V	1098000	1099000
V	1099000	1100000
V	1100000	1101000
V	1101000	1102000
V	1102000	1103000
V	1103000	1104000
V	1111000	1112000
V	1112000	1113000
V	1113000	1114000
V	1114000	1115000
V	1115000	1116000
V	1116000	1117000
V	1117000	1118000
V	1118000	1119000
V	1119000	1120000
V	1120000	1121000
V	1486000	1487000
